GeneTag,PHI,log10.PHI,Std.Error,log10.Std.Error,0.025,0.975,log10.0.025,log10.0.975,,
T18D3.6,1.220823288,0.083355911,2.90E-05,1.10E-05,0.957064893,1.517065506,-0.019058725,0.181004282,,
T18D3.9,0.517853439,-0.30277887,2.60E-05,2.65E-05,0.248278875,0.769770702,-0.605060234,-0.113638683,,
T18D3.1,1.436380863,0.155392036,2.60E-05,8.37E-06,1.24343861,1.739844983,0.094624344,0.240510454,,
odr-7,0.724891007,-0.145802736,2.22E-05,1.55E-05,0.498667677,0.920162797,-0.302188786,-0.036135334,,
T18D3.5,0.869728982,-0.06964913,3.38E-05,1.84E-05,0.540575446,1.200078493,-0.267143694,0.079209651,,
cdf-2,0.738711476,-0.137013867,2.24E-05,1.42E-05,0.506751948,0.946843306,-0.295204589,-0.023721922,,
cdf-2,0.842905879,-0.090770133,4.50E-05,2.48E-05,0.432628655,1.290326812,-0.363884974,0.110699691,,
myo-2,2.318085909,0.361970395,6.87E-05,9.56E-06,2.114911948,3.026796818,0.32529229,0.480983269,,
F45E6.1,0.63263768,-0.20681943,2.25E-05,1.77E-05,0.400391719,0.838244812,-0.397514958,-0.076629227,,
atf-6,0.965761244,-0.017725782,1.97E-05,1.00E-05,0.782697329,1.144812991,-0.106406149,0.058734548,,
tbc-13,1.160796642,0.062169593,2.29E-05,1.03E-05,0.962368289,1.376660746,-0.016658771,0.138826894,,
lips-1,0.938062489,-0.033359826,2.61E-05,1.56E-05,0.692360867,1.173174811,-0.159667513,0.06936273,,
sdz-19,0.966880679,-0.02341765,3.65E-05,1.83E-05,0.61317817,1.315586585,-0.212413333,0.119119429,,
scd-1,1.045295954,0.017858371,1.67E-05,6.93E-06,0.893385472,1.21305921,-0.048961197,0.083881999,,
scd-1,1.039246202,0.015459274,1.59E-05,6.62E-06,0.894306931,1.205974789,-0.048513405,0.081338198,,
C16D6.1,0.748904228,-0.143289804,4.10E-05,2.58E-05,0.368244627,1.162037982,-0.433863595,0.065220322,,
C16D6.3,0.799419105,-0.109951869,3.28E-05,2.41E-05,0.48497401,1.09951283,-0.314284931,0.041200261,,
npr-4,0.809788644,-0.095166966,1.96E-05,1.15E-05,0.604211387,0.992169692,-0.218811096,-0.003414044,,
npr-4,0.850739837,-0.074196875,2.07E-05,1.29E-05,0.652284407,1.038558942,-0.185563024,0.016431149,,
npr-4,0.826248467,-0.086511649,2.06E-05,1.15E-05,0.616530167,1.018910915,-0.210045669,0.008136214,,
npr-4,0.879001737,-0.060393713,2.24E-05,1.35E-05,0.671145328,1.086758988,-0.173183431,0.03613324,,
T24D5.1,1.008688807,0.000530207,2.43E-05,1.07E-05,0.77818688,1.244266434,-0.108916112,0.094913384,,
T24D5.3,1.184005737,0.069512278,2.81E-05,1.27E-05,0.936922707,1.456479411,-0.028296281,0.163304349,,
T24D5.2,1.44464016,0.157642022,2.72E-05,9.05E-06,1.225101371,1.740949748,0.088172026,0.240786235,,
T24D5.4,0.696480334,-0.173202693,3.63E-05,2.45E-05,0.358191388,1.063279867,-0.445885007,0.026647591,,
T24D5.5,0.972347736,-0.015782405,2.41E-05,1.15E-05,0.743426854,1.208483605,-0.128761755,0.082240763,,
T24D5.11,0.987450898,-0.055758558,9.66E-05,4.41E-05,0.32130218,2.171789692,-0.493086909,0.336817522,,
T24D5.6,0.863063455,-0.078880593,4.27E-05,2.38E-05,0.442110608,1.290403775,-0.354469107,0.110725623,,
R09A8.9,0.627399683,-0.225401193,4.07E-05,2.89E-05,0.285616933,1.071954386,-0.544216079,0.030176188,,
R09A8.1,0.820066631,-0.088613302,1.56E-05,9.99E-06,0.674134891,0.953892013,-0.171253195,-0.020500801,,
R09A8.1,0.838335574,-0.07861273,1.49E-05,8.90E-06,0.699654151,0.968077658,-0.155116744,-0.014089803,,
R09A8.1,0.820541918,-0.090516739,2.01E-05,1.45E-05,0.63387634,0.993183244,-0.197995459,-0.002970616,,
R09A8.2,0.793258309,-0.103010558,1.59E-05,9.51E-06,0.634027454,0.93277157,-0.197891945,-0.030224701,,
ivns-1,1.602394819,0.203145564,2.79E-05,7.66E-06,1.42448091,1.963052207,0.153656633,0.292931804,,
col-182,1.968062639,0.290100604,6.14E-05,1.10E-05,1.619998364,2.604352949,0.209514567,0.415699751,,
R09A8.5,0.920842111,-0.041143917,2.81E-05,1.39E-05,0.651316784,1.19086102,-0.186207732,0.075861079,,
zmp-5,0.608810604,-0.225565314,2.27E-05,2.09E-05,0.363355762,0.809743195,-0.439668094,-0.091652694,,
C02B4.3,1.241011858,0.089253172,3.32E-05,1.36E-05,0.942349333,1.577846366,-0.02578808,0.198064713,,
nlp-76,1.5127635,0.172843054,5.41E-05,1.56E-05,1.02567405,2.080119868,0.011009365,0.318088361,,
nhr-17,0.664778054,-0.184649676,2.22E-05,1.70E-05,0.417618899,0.862441111,-0.379219914,-0.064270555,,
adt-1,0.719148695,-0.147224128,1.58E-05,1.38E-05,0.55820929,0.835227603,-0.25320294,-0.078195161,,
ugt-50,1.10745728,0.04205931,2.08E-05,9.52E-06,0.929638201,1.31272977,-0.031686053,0.118175332,,
ugt-50,1.275001884,0.102166437,2.97E-05,1.13E-05,1.003598767,1.560375354,0.001560094,0.193229071,,
ugt-50,1.482809305,0.168042287,3.50E-05,1.04E-05,1.165318074,1.852993351,0.066444458,0.267873849,,
ugt-50,1.022477388,0.00606802,2.25E-05,1.27E-05,0.826408913,1.228743592,-0.082805097,0.08946126,,
nhr-26,0.623015821,-0.214534134,2.29E-05,1.91E-05,0.378328154,0.82959854,-0.422131341,-0.08113203,,
nhr-215,0.995161891,-0.04822569,9.59E-05,4.06E-05,0.360184736,2.179149481,-0.443474733,0.338284827,,
nhr-214,0.544601262,-0.275686651,2.25E-05,2.21E-05,0.296761426,0.747540892,-0.527592557,-0.126365075,,
nhr-214,0.540459096,-0.277840525,2.19E-05,2.05E-05,0.312997205,0.742173713,-0.504459545,-0.129494442,,
nhr-272,0.534926951,-0.282951802,2.23E-05,2.11E-05,0.296528434,0.744996401,-0.527934632,-0.127845827,,
nhr-27,0.739528358,-0.137872517,2.35E-05,1.67E-05,0.500205762,0.948841864,-0.300851624,-0.022806165,,
nhr-27,0.739561915,-0.138199359,2.39E-05,1.73E-05,0.492199431,0.950948248,-0.307858952,-0.021843127,,
rgs-2,1.619215608,0.20611155,4.07E-05,1.04E-05,1.296398799,2.098370552,0.112738564,0.321882183,,
rgs-2,1.721231699,0.232571438,4.42E-05,1.05E-05,1.381949786,2.229452771,0.140492262,0.348198229,,
rgs-2,1.789764285,0.249507815,4.60E-05,1.05E-05,1.444002734,2.316284657,0.159568015,0.36479193,,
rgs-2,1.727530122,0.234143257,4.44E-05,1.05E-05,1.374174303,2.244188233,0.138041819,0.351059018,,
pgp-12,0.920665324,-0.036874354,1.22E-05,5.88E-06,0.802064169,1.035141638,-0.095790902,0.014999769,,
pgp-13,0.703384697,-0.155206904,1.37E-05,9.57E-06,0.549988308,0.81700252,-0.25964655,-0.087776605,,
pgp-14,1.129535437,0.051884416,1.62E-05,5.82E-06,1.009330311,1.298882568,0.004033315,0.113569888,,
pgp-15,0.985057116,-0.052365888,9.51E-05,4.03E-05,0.355063641,2.216729639,-0.449693799,0.345712554,,
cept-1,0.950516999,-0.024896994,2.15E-05,1.01E-05,0.739478879,1.160483557,-0.131074254,0.064638991,,
cept-1,0.979170322,-0.011851248,2.16E-05,9.80E-06,0.77106867,1.189440525,-0.112906945,0.07534268,,
ilc-17.1,0.514113843,-0.305099308,2.48E-05,2.61E-05,0.246218193,0.744113577,-0.60868429,-0.128360771,,
alh-13,1.189814806,0.074036606,2.03E-05,6.95E-06,1.033043604,1.403920108,0.014118652,0.14734238,,
alh-13,1.189150214,0.073854685,1.98E-05,6.80E-06,1.034671616,1.393643688,0.014802534,0.144151724,,
str-124,0.636732459,-0.205165789,2.32E-05,1.95E-05,0.392356174,0.844693765,-0.406319625,-0.073300743,,
str-123,0.408610195,-0.403933078,1.99E-05,2.45E-05,0.197191722,0.594369193,-0.70511323,-0.22594371,,
abf-5,0.998860657,-0.00839235,3.71E-05,1.69E-05,0.648065132,1.376605699,-0.188381345,0.13880956,,
abf-6,0.758175075,-0.131177843,3.22E-05,2.04E-05,0.434933106,1.059908129,-0.361577553,0.025268221,,
nhr-27,0.900426269,-0.048373733,1.60E-05,1.18E-05,0.770573805,1.01438079,-0.113185764,0.006201016,,
nhr-27,1.198797703,0.076881222,2.03E-05,8.69E-06,1.024074769,1.396535397,0.010331666,0.145051946,,
nhr-27,1.156487107,0.06025454,2.63E-05,1.01E-05,0.910430837,1.428055631,-0.040753049,0.154745121,,
C52G5.2,1.069973588,0.024583872,3.15E-05,1.30E-05,0.769167135,1.373805309,-0.113979388,0.137925134,,
C52G5.3,0.95494163,-0.031401891,4.28E-05,2.03E-05,0.553349143,1.390957169,-0.25700122,0.143313732,,
chd-3,1.246304989,0.094780527,1.54E-05,5.56E-06,1.137707709,1.434724706,0.0560307,0.156768571,,
T14G8.2,0.78588903,-0.110609338,2.34E-05,1.57E-05,0.555599177,0.998639956,-0.255238463,-0.000591062,,
T14G8.3,1.483930588,0.169992626,2.50E-05,6.97E-06,1.328527713,1.793526074,0.123370618,0.253707465,,
T14G8.3,1.482064009,0.169420943,2.57E-05,6.92E-06,1.320075651,1.803340535,0.12059882,0.256077733,,
T14G8.4,1.077049851,0.030160263,2.09E-05,8.56E-06,0.874993324,1.283113347,-0.057995263,0.108264942,,
bcat-1,1.796360731,0.25164485,4.56E-05,9.28E-06,1.542574248,2.296352114,0.188246074,0.361038473,,
gpc-1,1.560192227,0.185398266,5.92E-05,1.65E-05,1.028902787,2.178295658,0.012374298,0.338116823,,
pqn-18,1.114200711,0.044132166,2.50E-05,1.01E-05,0.878710609,1.367330775,-0.056154205,0.135873574,,
pqn-18,1.082639456,0.030573484,2.88E-05,1.17E-05,0.80642475,1.377137155,-0.093436152,0.138977122,,
pqn-18,1.031722784,0.009027671,2.95E-05,1.27E-05,0.751120997,1.327108787,-0.124290103,0.122906524,,
pqn-18,0.935705543,-0.038797434,3.89E-05,1.91E-05,0.566591522,1.316364325,-0.246730081,0.119376059,,
C34E7.3,1.143794179,0.053480037,2.94E-05,1.49E-05,0.886648917,1.41733606,-0.052248317,0.151472835,,
C34E7.4,1.959831238,0.289107978,5.09E-05,1.00E-05,1.628951537,2.606046297,0.211908164,0.415982119,,
C05E7.2,1.172552586,0.066273935,2.70E-05,9.97E-06,0.930288096,1.452856306,-0.031382537,0.16222244,,
C05E7.1,0.894638062,-0.052391108,2.38E-05,1.20E-05,0.65892131,1.127899014,-0.18116648,0.052270208,,
C05E7.3,1.043896198,0.011594745,3.49E-05,1.66E-05,0.70317855,1.38483265,-0.15293453,0.14139728,,
frpr-2,0.928464174,-0.036522698,2.37E-05,1.31E-05,0.691269149,1.14177186,-0.160352861,0.057579306,,
ppk-3,1.038673282,0.014325778,1.52E-05,1.07E-05,0.925478926,1.157293816,-0.033633469,0.063443631,,
F11C1.10,0.648242354,-0.205263525,3.43E-05,2.57E-05,0.330038857,0.992171816,-0.481435328,-0.003413115,,
F11C1.9,0.517757177,-0.305387735,3.08E-05,2.67E-05,0.255517785,0.825789689,-0.592578945,-0.083130544,,
F11C1.4,0.970373929,-0.016977802,2.47E-05,1.21E-05,0.735350274,1.21110093,-0.133505755,0.083180326,,
scav-4,0.734089971,-0.139027372,2.00E-05,1.36E-05,0.531870562,0.91303117,-0.274194051,-0.039514397,,
mff-1,0.768515646,-0.124991626,3.16E-05,2.05E-05,0.465390023,1.078308965,-0.33218294,0.032743215,,
F11C1.1,0.806272388,-0.11104916,3.80E-05,2.97E-05,0.423993668,1.169624311,-0.372640948,0.068046385,,
F11C1.7,1.068859577,0.022013007,3.67E-05,1.60E-05,0.716335472,1.434326512,-0.144883667,0.156648026,,
F11C1.7,1.051294565,0.014616815,3.68E-05,1.61E-05,0.701178849,1.42046633,-0.154171618,0.152430944,,
F11C1.7,0.801500559,-0.108449161,3.53E-05,2.21E-05,0.448736671,1.137921998,-0.348008547,0.056112493,,
vwa-8,0.912768543,-0.040593036,1.10E-05,6.20E-06,0.811239988,1.007859961,-0.090850651,0.003400191,,
vwa-8,0.90898937,-0.042372216,1.11E-05,6.01E-06,0.806247837,1.007311967,-0.093531444,0.003163993,,
vwa-8,0.925343871,-0.035410035,1.60E-05,7.87E-06,0.771135177,1.075180042,-0.112869573,0.031481194,,
vwa-8,0.90906316,-0.042662293,1.27E-05,7.02E-06,0.794540505,1.022828067,-0.099883962,0.009802637,,
vwa-8,0.940193236,-0.028077997,1.40E-05,6.90E-06,0.804854512,1.072377458,-0.094282617,0.030347675,,
nhr-25,1.131771207,0.051985126,1.99E-05,8.06E-06,0.957319951,1.34244856,-0.018942901,0.127897648,,
nhr-25,1.054203391,0.020791542,2.09E-05,8.63E-06,0.865853122,1.266264558,-0.062555773,0.102524451,,
npr-10,0.895871997,-0.053638753,2.48E-05,1.63E-05,0.672062235,1.108150732,-0.172590512,0.044598837,,
npr-10,0.900088847,-0.051050149,2.39E-05,1.55E-05,0.6742635,1.112242731,-0.171170384,0.046199568,,
C53C7.5,0.992183805,-0.054252375,0.000102117,4.29E-05,0.343399456,2.199476808,-0.464200398,0.342319384,,
C53C7.5,1.007497668,-0.045767255,0.000102264,4.19E-05,0.341322575,2.214407444,-0.466835197,0.345257533,,
C53C7.3,0.937470496,-0.034352489,3.11E-05,1.51E-05,0.6335496,1.232590743,-0.198219411,0.09081889,,
K03A11.1,0.666746259,-0.181156129,1.82E-05,1.45E-05,0.465854676,0.817074313,-0.331749677,-0.087738444,,
K03A11.6,0.800378561,-0.105911337,2.90E-05,1.97E-05,0.498262154,1.056672432,-0.302542651,0.023940377,,
K03A11.5,0.718057454,-0.153433859,2.72E-05,1.98E-05,0.42946576,0.968132201,-0.367071699,-0.01406535,,
cpx-2,1.552068949,0.184766889,5.17E-05,1.49E-05,1.098652366,2.113118356,0.040860291,0.324923581,,
ceh-28,0.557330847,-0.266709983,2.56E-05,2.20E-05,0.298244468,0.803944954,-0.525428089,-0.094773723,,
K03A11.4,0.777615309,-0.113970436,1.94E-05,1.46E-05,0.590165946,0.943916898,-0.229025854,-0.025066239,,
str-10,0.639867961,-0.202316478,2.26E-05,1.86E-05,0.396902211,0.84016324,-0.40131659,-0.075636325,,
str-10,0.632013321,-0.207564354,2.26E-05,1.81E-05,0.390349443,0.83882149,-0.408546437,-0.076330455,,
R03G8.1,0.501784742,-0.309597671,1.88E-05,2.07E-05,0.274110763,0.657862353,-0.562073957,-0.181864978,,
R03G8.3,0.638165593,-0.201774195,1.95E-05,1.68E-05,0.423396252,0.798847622,-0.373253031,-0.097536054,,
R03G8.6,0.590772033,-0.235862032,1.87E-05,1.76E-05,0.365341368,0.749088816,-0.437303149,-0.12546669,,
R03G8.4,0.612131059,-0.21841982,1.73E-05,1.44E-05,0.418050984,0.761782717,-0.378771004,-0.118168889,,
F17H10.1,0.961263895,-0.020635178,2.11E-05,1.22E-05,0.778929623,1.14552505,-0.108501803,0.059004578,,
F17H10.2,1.119700074,0.045885094,2.69E-05,1.07E-05,0.869875297,1.395006447,-0.060543003,0.144576215,,
F17H10.2,1.141395807,0.053947948,2.88E-05,1.11E-05,0.869011296,1.435362388,-0.060974579,0.156961562,,
snx-17,0.836989343,-0.081525519,2.05E-05,1.34E-05,0.63932829,1.015462582,-0.194276304,0.006663922,,
snx-17,0.828412592,-0.086490959,2.14E-05,1.42E-05,0.624848151,1.010663941,-0.204225802,0.004606768,,
F17H10.4,1.020614862,0.002756651,3.33E-05,1.49E-05,0.706566122,1.351574822,-0.150847201,0.13084009,,
spin-3,0.764062226,-0.121676147,2.05E-05,1.39E-05,0.565130758,0.947453875,-0.247851071,-0.023441924,,
F09A5.2,0.779062569,-0.111384936,1.66E-05,1.08E-05,0.613129087,0.918800354,-0.212448115,-0.036778847,,
ttr-34,1.056841254,0.017056052,3.61E-05,1.61E-05,0.713298114,1.409915452,-0.146728925,0.14919307,,
F09A5.3,1.311255932,0.115235582,2.84E-05,9.17E-06,1.062308337,1.619834141,0.026250589,0.209470546,,
F09A5.3,1.291271925,0.108108506,2.99E-05,1.01E-05,1.026082919,1.605458122,0.011182426,0.205598973,,
mob-2,1.191662073,0.070892438,2.92E-05,1.63E-05,0.958211316,1.452413116,-0.018538733,0.162090151,,
mob-2,0.975841045,-0.015451349,2.66E-05,1.38E-05,0.71845716,1.22287176,-0.143599191,0.08738091,,
mob-2,1.159058928,0.060345355,2.77E-05,1.23E-05,0.914086979,1.41656695,-0.039012495,0.151237086,,
mob-2,1.03407836,0.009358508,2.75E-05,1.52E-05,0.785465771,1.278885733,-0.104872952,0.106831742,,
mob-2,1.065792561,0.022506593,2.72E-05,1.58E-05,0.828212668,1.31018653,-0.08185815,0.11733313,,
mob-2,1.190174937,0.070836484,3.05E-05,1.46E-05,0.919302527,1.47086331,-0.036541547,0.167572292,,
nlp-3,1.056441307,0.014393991,4.33E-05,1.85E-05,0.6478069,1.48930831,-0.188554433,0.17298461,,
cwp-5,1.063895106,0.025020404,1.86E-05,8.51E-06,0.900569004,1.251171677,-0.045483007,0.097316891,,
cwp-5,1.045424461,0.017785829,1.72E-05,7.31E-06,0.883463309,1.216760601,-0.053811485,0.085205139,,
gpa-6,0.693708956,-0.166364834,2.32E-05,1.75E-05,0.44534957,0.897219532,-0.351300354,-0.047101281,,
unc-9,1.112461448,0.042251412,2.50E-05,1.39E-05,0.898264133,1.341388157,-0.046595944,0.127554466,,
unc-9,1.082477093,0.031266633,2.50E-05,1.08E-05,0.847276936,1.332827184,-0.071974616,0.124773841,,
R12H7.4,0.481457233,-0.330285013,2.09E-05,2.29E-05,0.242190227,0.668019437,-0.615845312,-0.175210901,,
asp-4,1.744904876,0.238932937,4.54E-05,9.40E-06,1.493284046,2.221849648,0.174142424,0.346714666,,
skr-20,0.855946064,-0.075946018,3.20E-05,1.77E-05,0.545871947,1.171529921,-0.262909343,0.068753367,,
skr-19,0.826585948,-0.092787877,3.32E-05,1.98E-05,0.500461715,1.158370155,-0.300629784,0.063847352,,
skr-21,1.210551262,0.078772441,3.38E-05,1.21E-05,0.899861395,1.574292348,-0.045824422,0.197084947,,
bgnt-1.5,0.507122934,-0.306425452,2.11E-05,2.16E-05,0.279861306,0.696290077,-0.553057228,-0.157209795,,
K08H2.2,0.940276563,-0.033203591,3.03E-05,1.58E-05,0.642697381,1.230584062,-0.191993509,0.090111286,,
K08H2.3,1.411227465,0.146983638,3.15E-05,9.49E-06,1.147790372,1.758711634,0.059862558,0.24519463,,
K08H2.4,1.221075416,0.080883697,3.78E-05,1.50E-05,0.876959763,1.591313602,-0.057020403,0.201755715,,
K08H2.5,1.048248291,0.017438347,2.44E-05,1.04E-05,0.815269361,1.287779289,-0.088698882,0.109841411,,
hpl-1,1.507139564,0.17485851,3.77E-05,1.07E-05,1.179619069,1.926609618,0.071741772,0.28479369,,
K08H2.7,0.671556175,-0.185552448,3.08E-05,2.17E-05,0.369752532,0.975072221,-0.432088998,-0.010963217,,
nhr-32,0.479747027,-0.333593518,2.15E-05,2.51E-05,0.230543516,0.665236042,-0.637247783,-0.177024239,,
K08H2.10,0.630261064,-0.20990169,2.40E-05,1.93E-05,0.372038905,0.853520624,-0.429411643,-0.068786014,,
K09A11.1,0.619064867,-0.215602592,1.98E-05,1.76E-05,0.394620013,0.787683424,-0.403821681,-0.103648294,,
cyp-14A1,0.598590612,-0.231115997,2.09E-05,1.83E-05,0.361400327,0.776502252,-0.442011474,-0.109857311,,
cyp-14A2,0.837403238,-0.080432087,2.00E-05,1.12E-05,0.640333208,1.020902998,-0.193593993,0.008984459,,
cyp-14A3,0.536268532,-0.279490292,1.98E-05,1.87E-05,0.319269613,0.713904328,-0.495842483,-0.146359987,,
phf-33,0.741761982,-0.134123772,1.91E-05,1.33E-05,0.536611732,0.903589056,-0.270339885,-0.044029045,,
cyp-14A4,0.682064354,-0.171097174,1.97E-05,1.35E-05,0.476925609,0.861077444,-0.321549365,-0.064957789,,
R04D3.2,1.419250965,0.149734825,2.90E-05,9.22E-06,1.193052613,1.736429153,0.076659595,0.239657055,,
R04D3.4,1.310219288,0.11411266,3.16E-05,1.08E-05,1.026512331,1.637681426,0.011364088,0.214229423,,
R04D3.3,1.527868152,0.18175818,3.06E-05,9.39E-06,1.305080562,1.881844064,0.115637321,0.274583607,,
srd-38,0.707679033,-0.1576491,2.31E-05,1.81E-05,0.472235761,0.917898991,-0.325841233,-0.037205108,,
srd-36,0.814503789,-0.094229564,2.32E-05,1.41E-05,0.58217218,1.02987763,-0.234948818,0.012785625,,
srd-37,0.993172169,-0.050093275,9.71E-05,4.08E-05,0.348434834,2.254643609,-0.457878604,0.353077843,,
srd-39,0.800035477,-0.103288867,2.37E-05,1.68E-05,0.572667983,1.014285208,-0.24209719,0.006160091,,
srd-42,0.524067879,-0.2922135,2.18E-05,2.17E-05,0.285362085,0.718775086,-0.544603798,-0.143407267,,
srd-43,0.416635931,-0.395234793,1.97E-05,2.48E-05,0.21370615,0.599472148,-0.670182993,-0.22223099,,
srxa-8,0.730334699,-0.142055809,2.22E-05,1.44E-05,0.502274119,0.933501967,-0.29905922,-0.029884764,,
F46G10.1,1.162032962,0.060866524,3.22E-05,1.25E-05,0.865724279,1.482418012,-0.06262041,0.170970683,,
F46G10.2,0.883374631,-0.056962043,1.92E-05,1.11E-05,0.693721903,1.053482179,-0.158814606,0.022627193,,
sir-2.2,0.739170194,-0.138857082,2.50E-05,1.76E-05,0.481311747,0.968306496,-0.317573559,-0.013987155,,
sir-2.2,0.730936825,-0.143927649,2.58E-05,1.74E-05,0.465196049,0.975700846,-0.332364878,-0.010683348,,
sir-2.2,0.729452789,-0.144390479,2.52E-05,1.68E-05,0.475146789,0.965131059,-0.323172202,-0.015413716,,
sir-2.3,0.71227932,-0.158847556,2.67E-05,2.36E-05,0.440683717,0.941847559,-0.355872997,-0.026019384,,
F46G10.4,0.557520628,-0.268696427,2.45E-05,2.62E-05,0.289966379,0.776012388,-0.5376525,-0.11013135,,
ptr-24,0.958726346,-0.02051051,1.65E-05,9.81E-06,0.816989998,1.095759605,-0.087783262,0.039715283,,
ptr-24,0.937324882,-0.02987677,1.55E-05,8.42E-06,0.794110516,1.081172016,-0.100119058,0.033894775,,
mxl-3,1.184394956,0.06984663,3.12E-05,1.12E-05,0.902591287,1.496611587,-0.044508864,0.175108913,,
C49F8.1,1.014434457,0.003214302,2.24E-05,1.08E-05,0.809191572,1.226650722,-0.091948696,0.088720916,,
gem-1,1.460780382,0.162746608,2.32E-05,9.17E-06,1.300625229,1.730535439,0.114152166,0.238180492,,
C49F8.14,1.169416785,0.022437265,0.000177346,3.78E-05,0.442099407,2.306255873,-0.354480068,0.362907489,,
C49F8.3,1.439180493,0.154155657,3.93E-05,1.17E-05,1.085174602,1.86221129,0.035499621,0.270028926,,
irld-2,0.91503489,-0.044231351,2.57E-05,1.58E-05,0.666306032,1.150171248,-0.176326298,0.060762507,,
F02C12.3,0.572077632,-0.271280497,4.09E-05,3.35E-05,0.238596244,0.992498243,-0.622346672,-0.003270254,,
F02C12.2,0.65019244,-0.195779756,2.43E-05,1.85E-05,0.404692773,0.876545168,-0.392874605,-0.057225701,,
F02C12.1,0.757119358,-0.124080896,1.71E-05,1.12E-05,0.576401143,0.901620421,-0.23927518,-0.044976261,,
cyp-13B1,0.685755849,-0.171130925,2.09E-05,1.85E-05,0.467101183,0.86321891,-0.330589047,-0.063879066,,
C29F7.8,0.990153134,-0.05391933,9.71E-05,4.29E-05,0.323173393,2.161788668,-0.490564618,0.33481321,,
C29F7.1,0.664165199,-0.185415775,2.26E-05,1.76E-05,0.427023002,0.867759575,-0.369549138,-0.061600592,,
C29F7.2,1.062515497,0.023476437,2.28E-05,1.05E-05,0.854219815,1.28550087,-0.068430419,0.109072338,,
C29F7.2,1.090513229,0.034977131,2.42E-05,9.61E-06,0.867838919,1.339484655,-0.061560894,0.126937725,,
C29F7.3,1.677809954,0.221613824,4.12E-05,1.04E-05,1.34776893,2.154330673,0.12961544,0.333312203,,
fkh-3,0.753195286,-0.128468797,2.27E-05,1.41E-05,0.525645351,0.969499769,-0.279307192,-0.013452299,,
fkh-3,0.7781322,-0.114340283,2.27E-05,1.45E-05,0.551776767,0.989101505,-0.258236654,-0.004759139,,
fkh-4,0.764060855,-0.121861622,2.20E-05,1.37E-05,0.538890818,0.965837728,-0.268499219,-0.015095835,,
C29F7.10,1.228308678,0.086219266,2.89E-05,1.05E-05,0.960713619,1.514623527,-0.017406057,0.180304698,,
C29F7.10,1.289428115,0.107467465,2.96E-05,1.02E-05,1.024789126,1.589774892,0.010634508,0.201335594,,
jmjd-3.3,0.974877238,-0.014188527,1.85E-05,1.27E-05,0.82067951,1.13174917,-0.085826413,0.053750176,,
jmjd-3.3,1.029731393,0.008479677,2.57E-05,1.33E-05,0.800912594,1.264650129,-0.096414882,0.101970385,,
set-8,0.933985054,-0.033487238,2.12E-05,1.29E-05,0.743894659,1.121450849,-0.12848856,0.049780235,,
F02D10.6,1.590996623,0.198562309,3.85E-05,1.04E-05,1.269878387,2.037122635,0.103761757,0.309017143,,
flr-1,0.572804928,-0.250202656,1.95E-05,1.85E-05,0.35055378,0.735304915,-0.455249491,-0.133532532,,
