gene,phi,logPhi,sd,logSd,0.025,0.975,log10.0.025,log10.0.975
C43D7.12,1.00561225414276,-0.0420675687491894,4.78550080596444e-5,1.97731497166015e-5,0.370700440555811,2.17864016095797,-0.430976964074485,0.338185484750632
C43D7.3,1.00018393993378,-0.0437928698956966,4.70345911632485e-5,1.9622552137421e-5,0.367353390902281,2.16369970242182,-0.434915947818633,0.335196980003218
Y43F8B.8,1.00175631046295,-0.0450476408004761,4.82785493286733e-5,2.04303796406598e-5,0.36357425575455,2.15393560131391,-0.439406878786294,0.333232713322875
W04E12.10,0.995017647743225,-0.0473630875349045,4.76145812300061e-5,2.01818528691654e-5,0.367820116629203,2.16155189474423,-0.434364590673112,0.334765367490452
M162.12,1.00199055671692,-0.0438817776739597,4.81530373508572e-5,1.98351834421664e-5,0.356614987055461,2.1662554860115,-0.447801040594708,0.335709644942953
M162.13,0.99789845943450906,-0.0455997176468372,4.70660654898285e-5,1.99702731508262e-5,0.364409845322371,2.16005115707715,-0.438410417463307,0.334464031660422
M162.9,0.99853926897049,-0.046367559581995,4.84042869031898e-5,2.00857351775868e-5,0.360339055458705,2.19268984993299,-0.443288664220336,0.340977195544838
M162.14,1.00515115261078,-0.0424785539507866,4.82961098478606e-5,1.97622552268416e-5,0.369501063227654,2.23454648454984,-0.432384319173804,0.349189021833508
Y116F11B.10,0.996784567832947,-0.0468639098107815,4.74731319758035e-5,2.01828154629242e-5,0.366507581373056,2.15423840284348,-0.435917040350784,0.333293763546044
Y116F11B.10,0.99722158908844,-0.0464991815388203,4.79442896902466e-5,1.99372755623983e-5,0.360473941514889,2.20101775328318,-0.443126128703091,0.342623484841069
Y116F11B.11,0.996671855449677,-0.0452932603657246,4.68840765112824e-5,1.96379910981309e-5,0.367813174923261,2.16310054461161,-0.434372719445389,0.335076702497357
nhr-240,0.991413950920105,-0.0477381870150566,4.67908039517357e-5,1.96959777774145e-5,0.364272902905941,2.11760573585828,-0.438573147752603,0.325845023383184
Y60A3A.11,0.999333322048187,-0.0451872795820236,5.04239762999945e-5,1.97513594431127e-5,0.371918401618799,2.142409602801,-0.429552333591134,0.330902504537603
Y60A3A.28,0.998685717582703,-0.0448025986552238,4.74057980077692e-5,1.9673259406124e-5,0.371619821588198,2.18022438486417,-0.429901355093087,0.338501182538258
Y113G7A.2,0.995361626148224,-0.0464006625115871,4.69396098230356e-5,1.98484535725326e-5,0.366027217606703,2.16924821337064,-0.436486725360461,0.336309246716481
F19B2.10,0.994693636894226,-0.0462940707802773,4.61170283228709e-5,1.98493713391659e-5,0.364430866638819,2.1396880308787,-0.438384874841155,0.330350306773318
F19B2.12,1.01976490020752,-0.0407534949481487,6.10163423151695e-5,2.03325805076849e-5,0.368709127604961,2.2242840329806,-0.43331627400569,0.347190242478727
Y38H6A.4,0.990575850009918,-0.0490970276296139,4.68854606400511e-5,2.00507725043606e-5,0.35731837451458,2.16310855150223,-0.446944672364113,0.335078301794034
K02E2.9,1.00941252708435,-0.0411422923207283,4.85907054450269e-5,1.99448695897534e-5,0.372377438594898,2.22211085955302,-0.429016641702612,0.34676568665894
K02E2.10,0.999550700187683,-0.0449912846088409,4.74732810715163e-5,2.00372552335595e-5,0.360605064531167,2.1485140701135,-0.442968179302568,0.332138199466593
B0250.4,0.994814157485962,-0.0462254323065281,4.69815695825476e-5,1.97542421260716e-5,0.362949791302284,2.11526771585147,-0.440153799001989,0.325365339176827
B0250.12,0.98965185880661,-0.048765491694212,4.6067540750869e-5,1.99508110906289e-5,0.358509258677562,2.12586187124252,-0.445499624033232,0.327535020475909
B0250.3,0.99428117275238,-0.0472334362566471,4.76825860217718e-5,1.97954523498186e-5,0.368974433839321,2.1615519285202,-0.433003855282401,0.334765672933051
B0250.11,0.999796569347382,-0.0439487099647522,4.68988500955363e-5,1.96969348007812e-5,0.366214764366547,2.17365886767705,-0.43626445034727,0.337191381722953
srw-65,0.990000903606415,-0.0507466308772564,4.6852836137399e-5,2.07841466376378e-5,0.358536925911903,2.14736723105113,-0.445466114413978,0.331906277296836
dct-10,1.00027751922607,-0.0447199232876301,4.70388378473102e-5,2.0017546578631e-5,0.360714693367481,2.1488654255867,-0.44283688022017,0.332208914890385
Y38H6C.7,1.00255846977234,-0.0420348159968853,4.70368880000712e-5,1.94160065550668e-5,0.371404784917831,2.1609733402729,-0.430152531983871,0.334649407858327
fbxa-149,0.999358892440796,-0.045930802822113,4.80876083145726e-5,2.00305684995844e-5,0.360228089243174,2.20869377454122,-0.443422444590778,0.344135490812992
F46B3.19,0.997325420379639,-0.0449335798621178,4.72264182417491e-5,1.95336397616363e-5,0.370029909163713,2.17663341760635,-0.431763182050566,0.337785269958786
srz-17,1.00050163269043,-0.0451679266989231,4.83744564789788e-5,1.9961493497447e-5,0.357581553608179,2.2176340897878,-0.446624952065058,0.345889880624903
cTel7X.1,1.01009154319763,-0.0397206246852875,4.86403601124845e-5,1.95921064232015e-5,0.377341966331005,2.21436408956845,-0.423265221811524,0.345248806411085
CE7X_3.2,0.99658191204071,-0.0455756448209286,4.65822935596814e-5,1.98877462999424e-5,0.366365446647008,2.13834473888079,-0.436085522958515,0.330077652481568
Y35H6.3,0.998794853687286,-0.0455775558948517,4.7745706677282e-5,1.99009289673848e-5,0.363836082071066,2.22420165538788,-0.439094409465566,0.347174156994291
Y73B3A.21,1.00094223022461,-0.0430267378687859,4.78523939410787e-5,1.94737379181162e-5,0.37180467993021,2.1345494111379,-0.429685150000615,0.329305823259477
Y73B3A.3,1.00192260742188,-0.0423180423676968,4.70713112752852e-5,1.94197715792594e-5,0.375500619659821,2.14690019687017,-0.425389347509747,0.331811842907204
Y73B3A.3,1.00192594528198,-0.0447147786617279,5.04428947286423e-5,1.98504166780958e-5,0.368263291567564,2.18652672370275,-0.433841570128093,0.339754727959168
Y73B3A.3,0.997526943683624,-0.0446071773767471,4.67173659716084e-5,1.95427584121185e-5,0.372798760732015,2.1629988193512,-0.428525545942708,0.335056278096339
Y73B3A.3,0.995689153671265,-0.0478861257433891,4.72224045809173e-5,2.06342270469878e-5,0.362479940801859,2.14721703529358,-0.440716022501177,0.331875774019899
cal-6,0.991764664649963,-0.0471576191484928,4.62743840504793e-5,1.96498739881576e-5,0.356652613480886,2.12704891761144,-0.447754609026989,0.327777477319891
T08D2.2,0.988013684749603,-0.050695039331913,4.71718512096263e-5,2.03241809857084e-5,0.3611481440564,2.18722812930743,-0.442314612642489,0.339894055778995
T08D2.3,1.01209390163422,-0.0419031493365765,5.15842449691076e-5,2.0190137240634e-5,0.381000399589539,2.25867744485537,-0.419074568840285,0.353854202795437
AC8.9,0.989098310470581,-0.0486026704311371,4.68088111875575e-5,1.96668713215172e-5,0.36808612793684,2.12676226695379,-0.434050555134121,0.327718869680323
math-43,0.996658504009247,-0.0453259721398354,4.66480003928049e-5,1.96956732602276e-5,0.355697224785884,2.14460879365603,-0.44891954347154,0.331348028028934
F21E9.6,0.993263006210327,-0.0474138148128986,4.62495385610914e-5,2.00286193316436e-5,0.351514875640472,2.12986680467923,-0.454056321197029,0.328352424699637
got-1.3,0.992868542671204,-0.0484367907047272,4.71165536753421e-5,2.02545522367926e-5,0.362883771210909,2.13468203544617,-0.44023245717797,0.32933307594794
Y40A1A.1,0.990630745887756,-0.047910749912262,4.60437924194969e-5,1.97727361710697e-5,0.364449654271205,2.11520899732908,-0.438362495347581,0.325353269293829
asna-2,1.00215196609497,-0.0454725734889507,4.89332121119093e-5,2.02465665387801e-5,0.359928210328023,2.21263567209244,-0.443784116544215,0.344909908557997
hsp-2,0.99710613489151,-0.0447778776288033,4.61836826569144e-5,1.96912714206867e-5,0.367959618816773,2.13393325805664,-0.434199971980062,0.329180829185244
F35C8.9,0.994271874427795,-0.0463562905788422,4.79386591889284e-5,1.95965343395243e-5,0.367281347761552,2.11970761617025,-0.43500131609001,0.326275806246374
T28B4.2,0.993262231349945,-0.0474258773028851,4.68937979199555e-5,1.98644727351433e-5,0.358149765680234,2.19684036374092,-0.445935476529775,0.341798485104707
miro-2,0.99039363861084,-0.0488294847309589,4.67382406959087e-5,1.99651603188492e-5,0.365219896783431,2.11858739852905,-0.437445677152991,0.326046383960578
srh-12,1.00279271602631,-0.0444204360246658,5.18414925744284e-5,1.98236766045764e-5,0.364822083959977,2.17242974638939,-0.437918882693527,0.336945616284353
nep-14,0.995896995067596,-0.0463217794895172,4.71996887835248e-5,1.98773634812843e-5,0.369887276738882,2.18666085203489,-0.431930612573012,0.339781424021178
C25A11.10,0.991927802562714,-0.0489959493279457,4.71000609039107e-5,2.02296428596544e-5,0.353506083786488,2.1455083489418,-0.45160315357643,0.331530177855134
F34H10.9,0.996632933616638,-0.0451244600117207,4.64971060108676e-5,1.96926126956173e-5,0.371563729395469,2.17053230802218,-0.42996668677531,0.336566241722532
W04G3.17,0.992987513542175,-0.0471229702234268,4.62993642554293e-5,1.99184779468483e-5,0.368067512164513,2.12782496412595,-0.434072514316964,0.327935889671871
F46C3.4,0.997998952865601,-0.0460337251424789,4.75344132318231e-5,2.01061829773056e-5,0.360918291906516,2.17821779052416,-0.44259119353618,0.338101298719163
C49F5.12,1.00496017932892,-0.0427744947373867,4.87724169517896e-5,1.99644755234531e-5,0.368737816313903,2.19276476303736,-0.433282327304536,0.340991983088678
T01H10.4,0.994485557079315,-0.0467088855803013,4.68177382081169e-5,1.98375807205846e-5,0.365717737128337,2.16018754442533,-0.436854059437742,0.334491418682216
T24D5.11,0.998426556587219,-0.0446279495954514,4.71642565796697e-5,1.96684737457934e-5,0.367360539734364,2.13220352530479,-0.434907512905984,0.32882865690399
nhr-215,0.995874404907227,-0.0485220216214657,4.84374369343993e-5,2.04318118768766e-5,0.348514244953791,2.19855849146843,-0.457779485172885,0.342138021191879
pgp-15,0.988674581050873,-0.048661794513464,4.66913248663166e-5,1.96240680102744e-5,0.369734234114488,2.1161902487278,-0.432110337736492,0.325554660252869
C53C7.5,1.00081968307495,-0.0461045801639557,4.80047956594277e-5,2.05382194346017e-5,0.36214292049408,2.18175069093704,-0.441120045180469,0.338805076976719
C53C7.5,1.0029559135437,-0.0437099933624268,4.87544717327241e-5,1.97607358155312e-5,0.376097211738427,2.20627624193827,-0.424699974038981,0.343659559419845
srd-37,0.997701644897461,-0.0444307327270508,4.64963320572419e-5,1.9596512478076e-5,0.36756596788764,2.14732099175453,-0.434665266221547,0.331896967749222
C29F7.8,0.996979951858521,-0.0457598976790905,4.66777896894343e-5,1.99439683589022e-5,0.361548768977324,2.14254784584045,-0.441833114929906,0.330930529056135
F45B8.5,1.00427353382111,-0.0435574986040592,4.94491121131403e-5,1.98291293296441e-5,0.371495446314414,2.20804762045542,-0.430046522928275,0.344008423415329
fbxa-97,0.997882544994354,-0.0454962700605392,4.73499822134168e-5,1.98182082812842e-5,0.362201631565889,2.15761517484983,-0.441049636854245,0.333973987892504
F46F2.1,0.997086644172668,-0.0475938767194748,5.07651230073098e-5,2.0226625335584e-5,0.366231484214465,2.17498133778572,-0.43624432926577,0.337455528689496
Y7A5A.11,1.00531578063965,-0.0411702692508698,4.86456520872259e-5,1.93729951036548e-5,0.380487525711457,2.15446546475092,-0.41965958396282,0.333338411931731
Y7A5A.21,0.996661901473999,-0.0456724502146244,4.69858702157503e-5,1.98262434428155e-5,0.36692199036479,2.14519002636274,-0.435426277730996,0.331465763453742
F23A7.6,0.994243383407593,-0.0467315576970577,4.73304792255027e-5,1.96840422863661e-5,0.362638891239961,2.17225840091705,-0.440525635480918,0.336910787513058
got-1.1,0.991257786750793,-0.0486090593039989,4.70136768676557e-5,1.99419294656679e-5,0.361627717067798,2.16730690002441,-0.441738293346068,0.33592002362583
F41G4.5,1.00103569030762,-0.0448586381971836,4.75819712369857e-5,2.01950234073334e-5,0.360300853103399,2.19989037315051,-0.443334710582412,0.342401039206398
Y13C8A.4,0.994046211242676,-0.0473605543375015,4.65046589937454e-5,2.00995126873342e-5,0.354911982268095,2.11706491311391,-0.449879359019509,0.325734167582163
C30E1.6,0.989378154277802,-0.0491475723683834,4.64651725279572e-5,1.99511555929766e-5,0.357499693582455,2.13985043962797,-0.446724331584304,0.330383419168795
K09E3.4,0.995446383953094,-0.0466843359172344,4.75035189906188e-5,1.99274373236596e-5,0.371012355387211,2.18629073500633,-0.430611660788939,0.339707907774489
T25G12.1,1.0020512342453,-0.0431844033300877,4.69904558555571e-5,1.97701633279211e-5,0.366364741077026,2.12330844402313,-0.436086337859954,0.327013086861206
