,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
WBGene00003537,0.591479891,-0.757598974,0.408676144,-1.853788101,0.063769482,0.068010714
WBGene00003538,6.09204749,2.606927188,0.246771292,10.56414287,4.37E-26,1.09E-25
WBGene00003539,31.12945935,4.960208615,0.364019665,13.62621058,2.80E-42,7.50E-42
WBGene00003540,2.533889043,1.341353352,0.240375719,5.580236454,2.40E-08,5.21E-08
WBGene00003541,3.823542641,1.934909964,0.310200183,6.237617084,4.44E-10,1.00E-09
WBGene00003542,20.23746611,4.33895676,0.202436454,21.43367305,6.49E-102,2.05E-101
WBGene00003543,6.617271518,2.726236477,0.255459916,10.67187573,1.38E-26,3.46E-26
WBGene00003544,6.533748728,2.707910973,0.174183977,15.54626906,1.69E-54,4.71E-54
WBGene00003545,11.27345975,3.494858432,0.186273996,18.7619233,1.55E-78,4.63E-78
WBGene00003546,23.70907484,4.567367463,0.131573831,34.71334251,4.96E-264,2.04E-263
WBGene00003547,16.30037521,4.026833268,0.134057955,30.03800304,3.13E-198,1.18E-197
WBGene00003548,25.92774372,4.696424761,0.185131132,25.3680984,5.67E-142,1.94E-141
WBGene00003549,39.457554,5.30222962,0.192787776,27.50293469,1.62E-166,5.79E-166
WBGene00003550,14.48296931,3.856285511,0.168526544,22.88236272,6.96E-116,2.27E-115
WBGene00003551,7.122481533,2.832379976,0.187310822,15.12128317,1.17E-51,3.25E-51
WBGene00003552,41.01596286,5.358113592,0.135887204,39.43059717,0,0
WBGene00003553,166.8576318,7.382473864,0.239926521,30.76972828,6.66E-208,2.54E-207
WBGene00003554,45.03027204,5.492823288,0.185290852,29.64433066,4.01E-193,1.50E-192
WBGene00003555,92.90079998,6.537619115,0.118633938,55.10749482,0,0
WBGene00003556,1.902840709,0.928154795,0.345567202,2.685887987,0.007233734,0.00807493
WBGene00003558,140.3876298,7.133272009,0.164399035,43.389987,0,0
WBGene00003559,2045.638492,10.9983355,0.070741055,155.473162,0,0
WBGene00003561,225.2297878,7.815253834,0.120621583,64.79150452,0,0
WBGene00003562,23.25398858,4.539406287,0.156278637,29.04687657,1.69E-185,6.20E-185
WBGene00003563,15.43679925,3.948301743,0.149779382,26.36078274,3.86E-153,1.35E-152
WBGene00003564,1514.366204,10.5644984,0.117018366,90.2806867,0,0
WBGene00003565,55.280598,5.788701317,0.151170277,38.29258917,0,0
WBGene00003566,371.4860037,8.537164046,0.107146755,79.67729942,0,0
WBGene00003567,1833.972197,10.84075605,0.148232133,73.13364403,0,0
WBGene00003568,308.8582592,8.2708011,0.099816564,82.86000567,0,0
WBGene00003569,98.56842934,6.623053732,0.167538858,39.53144839,0,0
WBGene00003570,14.57551407,3.865474862,0.170539364,22.66617376,9.66E-114,3.13E-113
WBGene00003571,11.07154912,3.468785191,0.189468508,18.30797755,7.15E-75,2.12E-74
WBGene00003572,40.40357413,5.336411015,0.137254165,38.8797748,0,0
WBGene00003573,15.23042889,3.928884663,0.177420898,22.14443008,1.18E-108,3.78E-108
WBGene00003574,1.916980687,0.938835803,0.188843765,4.971494833,6.64E-07,1.34E-06
WBGene00003575,8.742453231,3.128038173,0.241776493,12.93772665,2.76E-38,7.28E-38
WBGene00003576,234.6560137,7.874403624,0.087860891,89.623535,0,0
WBGene00003577,155.996171,7.285366807,0.099221978,73.42493015,0,0
WBGene00003578,100.9088936,6.656909522,0.109675247,60.69655385,0,0
WBGene00003579,27.91801579,4.803124504,0.12737463,37.70864344,0,0
WBGene00003580,76.10408091,6.249901912,0.091709471,68.14892586,0,0
WBGene00003581,86.28573355,6.431050139,0.067061456,95.89786075,0,0
WBGene00003582,335.5890061,8.390551643,0.04832719,173.6196881,0,0
WBGene00003583,144.3073347,7.173000819,0.077008163,93.14598002,0,0
WBGene00003584,68.57029954,6.099511919,0.054771777,111.3623161,0,0
WBGene00003585,11.42627677,3.514283475,0.084590003,41.54490323,0,0
WBGene00003586,131.0655595,7.034144824,0.060216227,116.8147711,0,0
WBGene00003587,539.6446668,9.075865956,0.105951552,85.66052903,0,0
WBGene00003588,761.7204532,9.573117824,0.088094285,108.669,0,0
WBGene00003589,347.6701558,8.441575421,0.093250037,90.52624213,0,0
WBGene00003590,57.53379175,5.846337649,0.139353903,41.95316756,0,0
WBGene00003591,80.72492579,6.334942305,0.168821348,37.52453327,0,0
WBGene00003592,324.3134609,8.341245095,0.038159671,218.5879748,0,0
WBGene00003593,152.0819344,7.248704977,0.098677265,73.45871426,0,0
WBGene00003594,146.3854266,7.193628123,0.060811348,118.294174,0,0
WBGene00003595,46.62074439,5.542900135,0.199489494,27.78542387,6.51E-170,2.34E-169
WBGene00003596,1197.272659,10.22553602,0.084370625,121.1978217,0,0
WBGene00003597,196.9684555,7.62182079,0.120955233,63.01356788,0,0
WBGene00003598,1055.582683,10.04382387,0.082707717,121.4375668,0,0
WBGene00003599,170.7296632,7.415569929,0.075237224,98.56251343,0,0
WBGene00003600,817.6455718,9.675331797,0.113414892,85.30918324,0,0
WBGene00003601,199.4582983,7.639943336,0.178653407,42.76405066,0,0
WBGene00003602,314.781248,8.29820579,0.116205623,71.40967529,0,0
WBGene00003603,174.8764673,7.450192352,0.087913796,84.74429178,0,0
WBGene00003604,98.27591809,6.618766031,0.131434979,50.35772115,0,0
WBGene00003605,54.41967235,5.766056365,0.140910297,40.92004965,0,0
WBGene00003606,37.14764306,5.215198773,0.106568163,48.93768126,0,0
WBGene00003607,118.5843586,6.889769919,0.114190524,60.33574128,0,0
WBGene00003608,2.242849555,1.165332851,0.310231656,3.756331206,0.000172422,0.00026013
WBGene00003609,233.0052636,7.864218736,0.071102286,110.6043022,0,0
WBGene00003610,68.18947765,6.091477228,0.099315816,61.33441273,0,0
WBGene00003611,61.09879644,5.933072056,0.090213332,65.76713161,0,0
WBGene00003612,63.66676898,5.992468646,0.05707122,104.9998346,0,0
WBGene00003613,303.209886,8.244172982,0.130476152,63.18528624,0,0
WBGene00003614,51.53995967,5.687619503,0.112492345,50.56005799,0,0
WBGene00003615,11.3318296,3.502308907,0.122956268,28.48418346,1.84E-178,6.69E-178
WBGene00003616,172.0729923,7.426876867,0.072869421,101.92035,0,0
WBGene00003617,54.63567999,5.77177151,0.126457279,45.64206635,0,0
WBGene00003618,241.3249194,7.914833087,0.133401244,59.3310291,0,0
WBGene00003619,124.7064763,6.96239258,0.067896113,102.544789,0,0
WBGene00003620,159.0589071,7.313417353,0.118717404,61.60358233,0,0
WBGene00003621,100.6458067,6.653143254,0.054822569,121.3577435,0,0
WBGene00003622,344.6591764,8.429026617,0.090595211,93.04053197,0,0
WBGene00003623,300.6141164,8.231768948,0.114565771,71.8519056,0,0
WBGene00003624,126.3980568,6.981830475,0.068094967,102.530786,0,0
WBGene00003625,563.3696059,9.137937921,0.114964928,79.48457015,0,0
WBGene00003626,144.3280694,7.173208097,0.081499947,88.0148805,0,0
WBGene00003627,241.2090012,7.914139935,0.072062762,109.8228781,0,0
WBGene00003628,219.3574791,7.777140086,0.078412905,99.18188949,0,0
WBGene00003629,4.37566293,2.129501607,0.19039528,11.18463443,4.85E-29,1.23E-28
WBGene00003630,268.3010102,8.067708676,0.100760511,80.06815983,0,0
WBGene00003632,78.31982969,6.291305723,0.089491277,70.30077028,0,0
WBGene00003633,123.2408428,6.945336643,0.125904905,55.1633525,0,0
WBGene00003634,82.53536753,6.366940561,0.129688062,49.09426852,0,0
WBGene00003635,233.5628231,7.867666844,0.09568783,82.2222312,0,0
WBGene00003636,668.2747269,9.384297504,0.081671812,114.902526,0,0
WBGene00003637,151.1710462,7.240038036,0.064467742,112.3048177,0,0
WBGene00003638,382.6886835,8.580027429,0.074594821,115.0217572,0,0
WBGene00003639,961.0077474,9.908404252,0.069901577,141.7479352,0,0
WBGene00003640,40.36687967,5.335100167,0.125887635,42.37985864,0,0
WBGene00003641,8.007157387,3.001290164,0.197688203,15.18193859,4.66E-52,1.29E-51
WBGene00003642,7.818501811,2.966892183,0.213929263,13.8685664,9.82E-44,2.65E-43
WBGene00003643,38.04207144,5.2495239,0.102870222,51.03054912,0,0
WBGene00003644,13.86352904,3.793222646,0.11746251,32.29304933,8.76E-229,3.44E-228
WBGene00003645,28.28988399,4.822214356,0.108035387,44.63550767,0,0
WBGene00003646,58.78723548,5.87743103,0.115562961,50.85912462,0,0
WBGene00003647,69.8824647,6.126858587,0.075346796,81.31544917,0,0
WBGene00003648,33.26210887,5.055807735,0.113940439,44.3723738,0,0
WBGene00003649,26.35864586,4.720204351,0.115858518,40.74110758,0,0
WBGene00003650,17.50832196,4.129968914,0.101498553,40.68992902,0,0
WBGene00003651,114.6951157,6.841660145,0.071251169,96.02172477,0,0
WBGene00003652,102.9283467,6.685496549,0.112764298,59.28735134,0,0
WBGene00003653,24.82182092,4.63353705,0.129172492,35.87092724,8.68E-282,3.67E-281
WBGene00003654,90.48322232,6.499578403,0.075911377,85.6206103,0,0
WBGene00003655,26.71063133,4.73934217,0.079996572,59.24431547,0,0
WBGene00003656,319.6787157,8.320478882,0.06176118,134.7202048,0,0
WBGene00003657,62.47692949,5.965251647,0.119288671,50.00685816,0,0
WBGene00003658,157.1718642,7.29619917,0.121616706,59.99339569,0,0
WBGene00003659,187.4572613,7.5504179,0.099559603,75.83816809,0,0
WBGene00003660,100.7528749,6.654677195,0.059915256,111.0681593,0,0
WBGene00003661,293.9666838,8.199508849,0.096606675,84.87517913,0,0
WBGene00003662,1.260509302,0.334006765,0.255866665,1.305393825,0.19175878,0.200405203
WBGene00003663,2.18896738,1.130250456,0.260705083,4.335360259,1.46E-05,2.59E-05
WBGene00003664,5.698507752,2.510584175,0.228230973,11.00019047,3.81E-28,9.65E-28
WBGene00003665,0.608998438,-0.715489567,0.290007654,-2.467140286,0.013619699,0.015019869
WBGene00003667,0.617168978,-0.696262547,0.352870857,-1.97313701,0.048479955,0.051954435
WBGene00003668,39.36507826,5.298844441,0.08881028,59.66476458,0,0
WBGene00003669,41.26826313,5.366960815,0.099178434,54.11419185,0,0
WBGene00003670,28.25565446,4.8204677,0.122957297,39.20440514,0,0
WBGene00003671,2.692448969,1.428919001,0.223666256,6.388621281,1.67E-10,3.81E-10
WBGene00003672,0.848654333,-0.236751048,0.319879204,-0.740126413,0.459223293,0.470088984
WBGene00003673,22.92143784,4.518625641,0.152704437,29.59066364,1.97E-192,7.34E-192
WBGene00003674,91.51817331,6.515986351,0.103669718,62.85332373,0,0
WBGene00003675,63.6096114,5.991172868,0.115676635,51.79242021,0,0
WBGene00003676,129.2503763,7.014024671,0.050498126,138.8967331,0,0
WBGene00003677,31.01385288,4.954840859,0.097139716,51.00736432,0,0
WBGene00003678,1025.120702,10.00157807,0.163701043,61.0966055,0,0
WBGene00003679,0.663088271,-0.592727159,0.357681748,-1.657135603,0.097492063,0.103194246
WBGene00003680,31.22222377,4.96450139,0.103841941,47.80824909,0,0
WBGene00003681,202.9871923,7.665244892,0.120270604,63.73331996,0,0
WBGene00003682,47.50793715,5.570096659,0.139575219,39.90749,0,0
WBGene00003683,11.20348617,3.485875818,0.136723636,25.49578062,2.20E-143,7.54E-143
WBGene00003684,36.46743338,5.18853676,0.111045459,46.72443888,0,0
WBGene00003685,49.74849733,5.636581044,0.080418372,70.09071294,0,0
WBGene00003686,32.0605603,5.002727734,0.117182883,42.69162524,0,0
WBGene00003687,820.9517389,9.681153603,0.097236338,99.56312453,0,0
WBGene00003688,31.66293944,4.98472329,0.118181011,42.17871605,0,0
WBGene00003689,9.322674349,3.220743873,0.151481255,21.26166616,2.57E-100,8.09E-100
WBGene00003690,131.9898593,7.044283282,0.102178237,68.94113191,0,0
WBGene00003691,46.14181106,5.528002726,0.119449293,46.27907453,0,0
WBGene00003692,34.35016196,5.102244996,0.091198077,55.94684836,0,0
WBGene00003693,44.46642308,5.474644453,0.125210489,43.72352915,0,0
WBGene00003694,74.00510662,6.20955292,0.092109219,67.41510753,0,0
WBGene00003695,159.8420946,7.320503584,0.084343956,86.79345787,0,0
WBGene00003696,8.05666123,3.010182094,0.180852667,16.64438876,3.32E-62,9.51E-62
WBGene00003697,37.6755416,5.235556346,0.121669573,43.0309422,0,0
WBGene00003698,14.77912812,3.885489257,0.125518171,30.95559184,2.14E-210,8.17E-210
WBGene00003699,47.82077915,5.579565731,0.124555951,44.79565758,0,0
WBGene00003700,13.21994976,3.724644789,0.189961521,19.60736455,1.34E-85,4.07E-85
WBGene00003701,8.296645631,3.052528167,0.241498971,12.63992202,1.27E-36,3.34E-36
WBGene00003702,7.639407482,2.933460746,0.161484087,18.16563349,9.66E-74,2.85E-73
WBGene00003703,5.896952097,2.559969475,0.19732993,12.97304203,1.74E-38,4.60E-38
WBGene00003704,177.1017185,7.468434401,0.101480236,73.59496465,0,0
WBGene00003705,19.68967032,4.29936705,0.139712127,30.77304137,6.01E-208,2.29E-207
WBGene00003706,37.03941546,5.210989426,0.103497073,50.34914803,0,0
WBGene00003707,37.42590902,5.225965452,0.138416672,37.75531793,0,0
WBGene00003708,2.687943756,1.426502951,0.286706612,4.975479777,6.51E-07,1.32E-06
WBGene00003709,257.7292059,8.009712222,0.093082571,86.04953816,0,0
WBGene00003710,69.89521592,6.127121806,0.11867877,51.6277831,0,0
WBGene00003711,21.17236369,4.404110436,0.115683808,38.07024078,0,0
WBGene00003712,92.78492333,6.535818495,0.064905398,100.6976099,0,0
WBGene00003713,30.15856453,4.914495857,0.141114173,34.82638043,9.70E-266,4.01E-265
WBGene00003714,11.4239028,3.513983704,0.160066596,21.95326072,8.06E-107,2.57E-106
WBGene00003715,22.52958581,4.493748886,0.134793309,33.3380709,1.08E-243,4.35E-243
WBGene00003716,41.1476011,5.362736419,0.129564268,41.39055082,0,0
WBGene00003717,55.42160636,5.792376622,0.224324565,25.82141027,5.10E-147,1.76E-146
WBGene00003718,48.88302971,5.611261799,0.150350277,37.32126025,7.42E-305,3.23E-304
WBGene00003719,25.51088627,4.673041115,0.104707941,44.62929067,0,0
WBGene00003720,50.62185321,5.661688419,0.088914511,63.67564031,0,0
WBGene00003721,25.88110388,4.693827247,0.087915571,53.3901697,0,0
WBGene00003722,34.59249473,5.112387156,0.09723738,52.57635656,0,0
WBGene00003723,39.23426754,5.294042362,0.098534057,53.72804611,0,0
WBGene00003724,50.24698833,5.650965223,0.103673952,54.50708794,0,0
WBGene00003725,36.03273035,5.17123607,0.072286082,71.53847514,0,0
WBGene00003726,79.28780651,6.309027109,0.120293538,52.44693302,0,0
WBGene00003727,64.8510176,6.019057307,0.113338919,53.10671174,0,0
WBGene00003728,174.7586408,7.44921998,0.105756677,70.43734915,0,0
WBGene00003729,36.40819179,5.186191186,0.12625306,41.07774642,0,0
WBGene00003730,204.9327056,7.679006435,0.126270281,60.81404413,0,0
WBGene00003731,84.5935385,6.402475565,0.150489986,42.54419664,0,0
WBGene00003732,149.1529064,7.22064828,0.122250469,59.0643809,0,0
WBGene00003733,256.2260791,8.001273513,0.097466393,82.09263996,0,0
WBGene00003734,3.632243842,1.860861058,0.272272748,6.834547594,8.23E-12,1.89E-11
WBGene00003735,142.8304509,7.158159779,0.076791974,93.21494631,0,0
WBGene00003736,141.698052,7.146676114,0.156724671,45.60019862,0,0
WBGene00003738,1086.472341,10.08543573,0.131649429,76.60827554,0,0
WBGene00003739,104.2064547,6.703300832,0.194006089,34.55201265,1.33E-261,5.47E-261
WBGene00003740,24.7837241,4.631321084,0.177562681,26.08273911,5.72E-150,1.99E-149
WBGene00003741,131.7864964,7.042058741,0.158675902,44.38014009,0,0
WBGene00003742,8.650919037,3.112853407,0.166353037,18.71233284,3.93E-78,1.17E-77
WBGene00003743,12.89486444,3.688724702,0.17188038,21.46099918,3.60E-102,1.14E-101
WBGene00003744,132.5125258,7.049984928,0.185486385,38.0080993,0,0
WBGene00003745,94.70420162,6.565356528,0.172413973,38.07902806,0,0
WBGene00003746,315.3986424,8.30103264,0.187122624,44.36145926,0,0
WBGene00003747,191.2138942,7.579043548,0.191220783,39.63504093,0,0
WBGene00003748,79.51475157,6.313150629,0.17511244,36.05198261,1.28E-284,5.44E-284
WBGene00003749,234.2965354,7.872191811,0.166738952,47.21267423,0,0
WBGene00003750,136.5877535,7.093684327,0.193811232,36.60099698,2.76E-293,1.18E-292
WBGene00003751,482.3658204,8.913983874,0.203696233,43.76116206,0,0
WBGene00003752,523.5930236,9.032302065,0.190383339,47.4427128,0,0
WBGene00003753,322.9584965,8.335204966,0.18196585,45.80642445,0,0
WBGene00003754,133.8857676,7.064858796,0.195661876,36.10748782,1.73E-285,7.34E-285
WBGene00003755,77.11623974,6.268962801,0.166975649,37.54417399,0,0
WBGene00003756,376.4866499,8.556454898,0.204663032,41.80752536,0,0
WBGene00003757,9.872045129,3.30334899,0.14918334,22.14288126,1.22E-108,3.92E-108
WBGene00003758,162.3079713,7.342590046,0.227682282,32.24928164,3.60E-228,1.41E-227
WBGene00003759,233.0173851,7.864293786,0.205938015,38.18767404,0,0
WBGene00003760,1.480064453,0.565660003,0.235902904,2.397850951,0.016491574,0.018113565
WBGene00003761,2.261609738,1.17735,0.231774198,5.079728514,3.78E-07,7.75E-07
WBGene00003762,291.0975488,8.185358881,0.182970064,44.73605518,0,0
WBGene00003763,8.929745304,3.158619027,0.270501243,11.67691131,1.67E-31,4.29E-31
WBGene00003764,31.82888313,4.992264629,0.209993031,23.7734777,6.28E-125,2.08E-124
WBGene00003765,236.7760627,7.887379426,0.260700503,30.25456154,4.54E-201,1.71E-200
WBGene00003766,50.24022687,5.650771074,0.224873459,25.12867062,2.42E-139,8.25E-139
WBGene00003767,191.0308821,7.577662073,0.184018604,41.17878242,0,0
WBGene00003768,39.36743664,5.298930871,0.176202168,30.07301746,1.09E-198,4.10E-198
WBGene00003769,277.9112856,8.118480611,0.141495343,57.3763098,0,0
WBGene00003770,2.786326798,1.478364476,0.190465322,7.761856396,8.37E-15,1.97E-14
WBGene00003771,838.7904043,9.712166547,0.213335062,45.52541176,0,0
WBGene00003772,373.4559458,8.544794258,0.128611495,66.4388065,0,0
WBGene00003773,339.6900259,8.408075048,0.127833685,65.77354843,0,0
WBGene00003774,11.27485868,3.495037445,0.174464109,20.0329883,2.84E-89,8.72E-89
WBGene00003775,23.07270051,4.528114967,0.177850042,25.46029736,5.43E-143,1.86E-142
WBGene00003776,1800.413305,10.81411242,0.093009103,116.269398,0,0
WBGene00003777,1175.998682,10.19967073,0.070612433,144.4458195,0,0
WBGene00003778,117.1518081,6.87223541,0.104300221,65.88898211,0,0
WBGene00003779,135.4047699,7.081134751,0.114847235,61.65698933,0,0
WBGene00003783,58.88884748,5.879922534,0.11079338,53.07106373,0,0
WBGene00003784,270.6504133,8.080286781,0.175551243,46.02808076,0,0
WBGene00003785,615.7742855,9.266257812,0.056700431,163.4248219,0,0
WBGene00003786,1577.111454,10.6230689,0.153726618,69.10364002,0,0
WBGene00003787,442.50365,8.789545545,0.070345003,124.9491105,0,0
WBGene00003788,392.062055,8.61493821,0.078351696,109.9521604,0,0
WBGene00003789,747.4152649,9.545766219,0.055714218,171.3344722,0,0
WBGene00003790,229.246545,7.840756181,0.049943146,156.9936389,0,0
WBGene00003791,327.0751111,8.353478171,0.053685475,155.6003408,0,0
WBGene00003792,546.3578685,9.093702427,0.047832118,190.1170745,0,0
WBGene00003793,1263.834891,10.30359229,0.057073285,180.5326648,0,0
WBGene00003794,943.4954843,9.881871803,0.079704964,123.9806313,0,0
WBGene00003795,1442.893571,10.49474917,0.071785439,146.1960713,0,0
WBGene00003796,1240.752968,10.27700019,0.064340279,159.7288714,0,0
WBGene00003797,509.441749,8.992773384,0.06990589,128.6411403,0,0
WBGene00003798,965.0495358,9.914459187,0.07352445,134.8457446,0,0
WBGene00003799,458.9815453,8.842292337,0.048834156,181.0677832,0,0
WBGene00003800,473.3621952,8.886800681,0.053589579,165.8307598,0,0
WBGene00003801,318.1661119,8.313636371,0.068495556,121.374829,0,0
WBGene00003802,241.3994114,7.915278348,0.079559835,99.48837031,0,0
WBGene00003803,415.4037204,8.698370327,0.056278413,154.5596245,0,0
WBGene00003804,376.0888095,8.55492957,0.098054795,87.24641719,0,0
WBGene00003805,238.5945593,7.898417335,0.053696934,147.0925212,0,0
WBGene00003806,252.9469104,7.982690807,0.058335328,136.8414494,0,0
WBGene00003807,15.78104405,3.98012075,0.161294091,24.67617218,1.93E-134,6.51E-134
WBGene00003808,42.13521314,5.396954518,0.161815574,33.35250361,6.70E-244,2.69E-243
WBGene00003812,180.9741176,7.499639572,0.085534313,87.67989492,0,0
WBGene00003813,253.32682,7.984856015,0.123925026,64.43295823,0,0
WBGene00003815,490.5425828,8.938234569,0.070852838,126.1521036,0,0
