WBID,mean,median,sd,logMean,logSd,logVar,n,min(count),max(count)
WBGene00003168,1.1125,0.15,2.07944875937282,0.106609735058258,0.732102839057045,1.46420567811409,8,0.1,6
WBGene00003169,8.0125,1,14.6285862513876,2.08100282224679,2.68297757682803,5.36595515365606,8,0.2,41
WBGene00003170,17.0875,12.5,18.5496582563823,2.83834720205007,2.92045136604721,5.84090273209441,8,0.7,51
WBGene00003171,37.1625,23,35.3728684365372,3.61530018832422,3.56594509793696,7.13189019587392,8,0.3,105
WBGene00003172,216.625,173.5,158.389156825838,5.37816774803577,5.06505502265488,10.1301100453098,8,9,451
WBGene00003173,1.65,0.25,2.89630306227981,0.500775287912489,1.06343511762547,2.12687023525095,8,0,8
WBGene00003174,0.5375,0.05,1.05144458450539,-0.620826518980319,0.0501650133979958,0.100330026795992,8,0,3
WBGene00003175,35.075,8,49.4745172502255,3.55748862598852,3.90145773399232,7.80291546798465,8,0.1,125
WBGene00003176,0.4625,0.15,0.700892288443809,-0.771108722029657,-0.355401057899333,-0.710802115798666,8,0,2
WBGene00003177,52.375,47.5,15.6107792429279,3.9584293782423,2.74796165275148,5.49592330550296,8,35,82
WBGene00003178,8.3375,0.85,16.8003348180922,2.12076341124174,2.82139881585896,5.64279763171793,8,0.1,48
WBGene00003179,1.0625,0.1,2.42247659578846,0.0606246218164348,0.884790403554881,1.76958080710976,8,0,7
WBGene00003180,0.375,0.05,0.686086208660607,-0.980829253011726,-0.376751990550421,-0.753503981100843,8,0,2
WBGene00003181,0.65,0.2,1.36800167084276,-0.430782916092454,0.313351040575896,0.626702081151793,8,0,4
WBGene00003182,12.4,3,17.5125261292759,2.51769647261099,2.86291640369775,5.72583280739551,8,0.3,47
WBGene00003183,69.875,65,31.1743369731304,4.24670793147526,3.43959522343714,6.87919044687428,8,38,139
WBGene00003184,35.5,20.5,43.3161137948191,3.56953269648137,3.7685247088478,7.5370494176956,8,9,137
WBGene00003185,42.125,33.5,32.1267022895286,3.74064138867253,3.4696875313688,6.93937506273759,8,7,105
WBGene00003186,27,30.5,10.9805022003289,3.29583686600433,2.39612117277032,4.79224234554064,8,11,38
WBGene00003196,83.25,88,61.7037854823928,4.42184812886055,4.12234528206648,8.24469056413296,8,9,166
WBGene00003209,97.875,102.5,41.5157027090783,4.58369115431097,3.72607173420156,7.45214346840311,8,19,167
WBGene00003210,33.125,29,21.2699486197244,3.50028828430639,3.05729521358743,6.11459042717486,8,5,70
WBGene00003214,161.875,156,114.114525806314,5.0868244324538,4.73720255644533,9.47440511289065,8,40,410
WBGene00003218,128.25,137,71.7630028038722,4.85398148405088,4.27336906196804,8.54673812393608,8,23,221
WBGene00003219,6.0375,5,4.57444376009649,1.79799001897869,1.52048510884316,3.04097021768633,8,0.3,14
WBGene00003220,11.875,9.5,7.47256888320782,2.47443534992071,2.01123883336135,4.02247766672269,8,3,26
WBGene00003221,35.75,38.5,15.7638827704344,3.57655026914002,2.75772142276834,5.51544284553668,8,10,51
WBGene00003222,30,33,14.8708727767693,3.40119738166216,2.69940445254718,5.39880890509436,8,10,56
WBGene00003224,23,21,13.1039797662499,3.13549421592915,2.57291598301992,5.14583196603984,8,9,44
WBGene00003225,138.375,137,65.8221358771392,4.9299673910288,4.18695619326428,8.37391238652856,8,49,249
WBGene00003228,75,26.5,102.909113854341,4.31748811353631,4.63384620893094,9.26769241786189,8,2,242
WBGene00003229,111.5,91.5,94.2852813842876,4.71402459090017,4.54632509457585,9.0926501891517,8,7,299
WBGene00003230,178,75.5,226.703708457915,5.18178355029209,5.42364391581778,10.8472878316356,8,5,607
WBGene00003231,93.375,46.5,114.060056236052,4.53662364345298,4.73672511876748,9.47345023753496,8,3,293
WBGene00003232,2.525,0.5,4.32096219443243,0.926241062727323,1.46347810764802,2.92695621529605,8,0,12
WBGene00003233,2.25,0.7,4.01248052954778,0.810930216216329,1.38940963599521,2.77881927199042,8,0.1,12
WBGene00003234,53.125,51,25.8757332539306,3.97264762724458,3.25330558950017,6.50661117900034,8,7,81
WBGene00003235,60.125,67.5,31.1009301652355,4.09642572842592,3.43723772758794,6.87447545517589,8,5,92
WBGene00003236,74.125,72.5,32.5420058210483,4.30575285731789,3.48253174159512,6.96506348319025,8,28,119
WBGene00003237,25.125,22.5,20.3570802004048,3.22386336637924,3.0134287727738,6.02685754554761,8,0,58
WBGene00003238,37.75,31.5,29.8460334765897,3.63098547569503,3.39605194915274,6.79210389830549,8,3,83
WBGene00003239,160.75,184,87.3331061429251,5.07985036311773,4.46972961367272,8.93945922734543,8,11,255
WBGene00003241,33.375,32,12.8167022725371,3.50780711672041,2.550749185371,5.10149837074201,8,12,57
WBGene00003242,254.875,267.5,234.083890639964,5.54077322889462,5.45567955811781,10.9113591162356,8,2,561
WBGene00003243,136.875,133,119.722819760598,4.91906810057077,4.78517923566902,9.57035847133805,8,4,279
WBGene00003245,22.775,18.5,18.3397889067147,3.12566344314602,2.90907295676833,5.81814591353667,8,0.2,51
WBGene00003246,48.5,43.5,25.7460121738716,3.88156379794344,3.24827974808249,6.49655949616499,8,19,85
WBGene00003247,68.375,71,54.4214702904233,4.22500726074214,3.99675875045473,7.99351750090946,8,6,137
WBGene00003248,10.1625,2.75,13.1385949999012,2.31870447487393,2.57555408191344,5.15110816382689,8,0,34
WBGene00003249,33.6625,20,39.8098673159593,3.51638445813772,3.68411480407423,7.36822960814845,8,0.3,113
WBGene00003252,0.525,0.25,0.671352579286239,-0.644357016390513,-0.398460826531068,-0.796921653062137,8,0,2
WBGene00003253,26.25,30.5,14.3402530362214,3.26766598903763,2.66307048049846,5.32614096099692,8,4,43
WBGene00003254,20.625,20,12.8278436000979,3.02650393222074,2.55161808968439,5.10323617936877,8,5,38
WBGene00003258,18.25,21.5,6.58461410085229,2.9041650800285,1.88473573072212,3.76947146144424,8,4,23
WBGene00003367,41.875,32.5,31.0319535778388,3.73468899014523,3.43501743419168,6.87003486838335,8,7,99
WBGene00003368,28.5,18,25.7959022216431,3.3499040872746,3.25021565069449,6.50043130138897,8,5,72
WBGene00003369,183.5,61.5,244.618069651447,5.21221466749463,5.49969809481496,10.9993961896299,8,4,635
WBGene00003370,348.875,168.5,408.638658929168,5.85471369185649,6.01283129104838,12.0256625820968,8,5,994
WBGene00003371,114.625,30.5,163.269223326732,4.74166593057663,5.09540051513976,10.1908010302795,8,4,423
WBGene00003372,477.125,459.5,200.002455342071,6.16777851106539,5.29832964318303,10.5966592863661,8,117,744
WBGene00003373,13.5,9.5,8.83176086632785,2.60268968544438,2.1783544133448,4.35670882668959,8,5,31
WBGene00003374,16.4125,6.5,18.8684496675573,2.79804323962891,2.93749119742324,5.87498239484648,8,0.3,51
WBGene00003375,287.125,151.5,318.6240227245,5.65991766100926,5.76401179552641,11.5280235910528,8,2,767
WBGene00003376,6.175,2.6,8.3326809268429,1.82050888251404,2.12018524435651,4.24037048871303,8,0,21
WBGene00003377,25.6,23.5,16.6036140644138,3.24259235148552,2.80962038638981,5.61924077277962,8,0.8,52
WBGene00003378,30.75,31,20.8378090430421,3.42588999425253,3.03676907906673,6.07353815813346,8,3,58
WBGene00003380,14.375,12,10.2530483272049,2.66549058668341,2.32757505914656,4.65515011829311,8,0,31
WBGene00003384,17.75,14,10.833150181602,2.87638551592142,2.382610894211,4.76522178842201,8,6,34
WBGene00003385,29,27,16.5010822155916,3.36729582998647,2.80342596757942,5.60685193515883,8,7,65
WBGene00003386,1.1875,0.6,1.25520345533532,0.171850256926659,0.227297675249432,0.454595350498864,8,0.4,4
WBGene00003387,1.4125,1,1.11154654166423,0.345361184038459,0.105752326387785,0.211504652775571,8,0.3,3
WBGene00003388,27.275,9,36.7163548610931,3.30597053171913,3.6032222923361,7.20644458467219,8,0.2,97
WBGene00003389,26.875,25.5,12.5747763399593,3.29119648644783,2.53169292974089,5.06338585948178,8,3,43
WBGene00003390,96,92.5,38.8697458553197,4.56434819146784,3.66021620651808,7.32043241303615,8,46,162
WBGene00003391,52.25,53,18.4835834497225,3.95603989084492,2.91688295703252,5.83376591406504,8,16,81
WBGene00003392,16.625,18,7.98100423326717,2.81090758654192,2.07706424731187,4.15412849462374,8,4,31
WBGene00003393,24.375,21.5,12.7832200280569,3.19355801688391,2.54813337559011,5.09626675118023,8,3,44
WBGene00003394,9.875,10.5,4.32393669836048,2.29000631078719,1.46416626006769,2.92833252013539,8,4,15
WBGene00003395,65.25,51,45.4084636541314,4.1782260462028,3.8156985117723,7.6313970235446,8,15,140
WBGene00003396,33.75,31.5,18.4681192483541,3.51898041731854,2.91604596164979,5.83209192329957,8,5,62
WBGene00003397,60.625,65,24.1598101931995,4.10470734925765,3.18469051679401,6.36938103358803,8,17,101
WBGene00003400,19.0875,11,20.975593810767,2.94903367054475,3.04335956235859,6.08671912471718,8,0.7,57
WBGene00003401,54.5,49.5,29.9141629141974,3.9982007016692,3.39833204430766,6.79666408861533,8,9,108
WBGene00003402,2.75,0.85,4.18637244947392,1.01160091167848,1.43183459509537,2.86366919019074,8,0.2,12
WBGene00003403,0.225,0.1,0.319597961731387,-1.49165487677772,-1.14069144267172,-2.28138288534344,8,0,1
WBGene00003404,9.425,2,14.6881633588799,2.24336573333407,2.68704195574439,5.37408391148877,8,0.2,40
WBGene00003405,12.625,9.5,10.0418766032194,2.53567897516142,2.30676400946884,4.61352801893769,8,1,31
WBGene00003406,200.125,168,104.805176398878,5.29894217131688,4.65210316378621,9.30420632757242,8,98,433
WBGene00003407,45.2375,38.5,40.7892821181531,3.81192638888986,3.7084193537177,7.41683870743539,8,0.9,103
WBGene00003408,2.775,2.5,2.08035024523688,1.0206507471984,0.73253626667082,1.46507253334164,8,0.3,7
WBGene00003409,5.7625,4.5,5.21096028989448,1.75137140832277,1.65076415545945,3.30152831091889,8,0.3,14
WBGene00003410,21.75,14,22.8019422731611,3.07961375753469,3.1268457197515,6.253691439503,8,3,76
WBGene00003411,45.375,39.5,34.3716556814727,3.81496129258501,3.53723226198758,7.07446452397516,8,6,101
WBGene00003412,5.5875,4,5.61234290266933,1.72053195993969,1.72496826206092,3.44993652412184,8,0.3,14
WBGene00003413,11.5625,6,14.2764478875424,2.44776710283854,2.6586111785977,5.3172223571954,8,0.5,41
WBGene00003414,1.925,2,1.16588409127396,0.654925967739748,0.1534796758464,0.3069593516928,8,0.4,4
WBGene00003415,37.625,39,13.5429211873109,3.62766872306904,2.60586398921533,5.21172797843066,8,16,56
WBGene00003417,15.625,15.5,6.36816860867953,2.74887219562247,1.8513119256852,3.70262385137041,8,7,27
WBGene00003418,17.625,9.5,19.7768804415661,2.86931834869833,2.98451360099452,5.96902720198905,8,3,62
WBGene00003420,1.6625,1.5,1.24089541403433,0.508322493547872,0.215833227114542,0.431666454229084,8,0,3
WBGene00003421,3.2875,3,1.91343931181525,1.19012739750388,0.648902309579903,1.29780461915981,8,0.3,7
WBGene00003422,10.5,7,8.99205998963212,2.35137525716348,2.19634196457393,4.39268392914787,8,2,28
WBGene00003423,17.125,9.5,15.6610298876816,2.84053938414829,2.75117545389711,5.50235090779423,8,1,42
WBGene00003424,0,0,0,-Inf,-Inf,-Inf,8,0,0
WBGene00003425,0.0375,0,0.106066017177982,-3.28341434600577,-2.24369357516585,-4.48738715033171,8,0,0.3
WBGene00003426,0.3375,0,0.715017482303755,-1.08618976866955,-0.335448285812563,-0.670896571625126,8,0,2
WBGene00003429,0.1125,0,0.210017006114131,-2.18480205733766,-1.56056677004763,-3.12113354009526,8,0,0.6
WBGene00003430,0.0875,0,0.145773797371133,-2.43611648561857,-1.92569919180586,-3.85139838361171,8,0,0.4
WBGene00003431,0.0375,0,0.106066017177982,-3.28341434600577,-2.24369357516585,-4.48738715033171,8,0,0.3
WBGene00003432,0.25,0.05,0.407080195679286,-1.38629436111989,-0.89874507196852,-1.79749014393704,8,0,1
WBGene00003434,0.175,0.05,0.218762754730194,-1.74296930505862,-1.51976744810619,-3.03953489621238,8,0,0.5
WBGene00003435,0.425,0.25,0.664938235584973,-0.85566611005772,-0.408061121459377,-0.816122242918754,8,0,2
WBGene00003438,0.0875,0,0.210017006114131,-2.43611648561857,-1.56056677004763,-3.12113354009526,8,0,0.6
WBGene00003442,0.0625,0,0.118773493916542,-2.77258872223978,-2.13053701212811,-4.26107402425622,8,0,0.3
WBGene00003443,0.025,0,0.0462910049886276,-3.68887945411394,-3.07280761346762,-6.14561522693524,8,0,0.1
WBGene00003444,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00003445,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00003446,0.125,0,0.20528725518857,-2.07944154167984,-1.58334503584882,-3.16669007169763,8,0,0.5
WBGene00003448,0.1,0,0.282842712474619,-2.30258509299405,-1.26286432215413,-2.52572864430826,8,0,0.8
WBGene00003449,0.1625,0.2,0.130247018062932,-1.81707727721234,-2.03832249256135,-4.0766449851227,8,0,0.4
WBGene00003450,0.05,0,0.10690449676497,-2.99573227355399,-2.23581939668178,-4.47163879336357,8,0,0.3
WBGene00003451,0,0,0,-Inf,-Inf,-Inf,8,0,0
WBGene00003452,0.225,0.15,0.265921578128376,-1.49165487677772,-1.32455383273438,-2.64910766546876,8,0,0.8
WBGene00003456,0,0,0,-Inf,-Inf,-Inf,8,0,0
WBGene00003457,0.0875,0,0.247487373415292,-2.43611648561857,-1.39639571477865,-2.7927914295573,8,0,0.7
WBGene00003458,0.0375,0,0.106066017177982,-3.28341434600577,-2.24369357516585,-4.48738715033171,8,0,0.3
WBGene00003460,0.05,0,0.14142135623731,-2.99573227355399,-1.95601150271407,-3.91202300542815,8,0,0.4
WBGene00003462,0.05,0,0.14142135623731,-2.99573227355399,-1.95601150271407,-3.91202300542815,8,0,0.4
WBGene00003463,1.6625,0.85,1.72124332138968,0.508322493547872,0.543046890960057,1.08609378192011,8,0,4
WBGene00003464,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00003465,0.3625,0.2,0.4405759217855,-1.01473080468741,-0.819672494801016,-1.63934498960203,8,0,1
WBGene00003466,0.15,0,0.282842712474619,-1.89711998488588,-1.26286432215413,-2.52572864430826,8,0,0.8
WBGene00003467,0.0875,0.05,0.135620268186054,-2.43611648561857,-1.9978964442468,-3.9957928884936,8,0,0.4
WBGene00003468,0.075,0,0.175254916376933,-2.59026716544583,-1.74151369995489,-3.48302739990979,8,0,0.5
WBGene00003469,0.0625,0,0.140788595317336,-2.77258872223978,-1.96049583770545,-3.92099167541091,8,0,0.4
WBGene00003470,0.2625,0.2,0.306768875307034,-1.33750419695046,-1.18166066409094,-2.36332132818188,8,0,0.9
WBGene00003471,1.25,0.75,1.64142794976987,0.22314355131421,0.495566564074999,0.991133128149998,8,0.1,5
WBGene00003472,25.625,22.5,17.8960290886793,3.24356843745857,2.88457884961562,5.76915769923123,8,2,54
WBGene00003473,0.9,0.65,1.31257652838116,-0.105360515657826,0.271992021121863,0.543984042243726,8,0,4
WBGene00003474,2.0875,0.35,2.96235307049746,0.735967177742873,1.08598390877475,2.1719678175495,8,0,8
WBGene00003475,23.75,22,18.2815285387816,3.16758253048065,2.90589118062548,5.81178236125096,8,3,49
WBGene00003476,124.625,141,63.5586062510139,4.825309228282,4.15196241334461,8.30392482668922,8,11,211
WBGene00003477,11.875,10,9.23405962417707,2.47443534992071,2.22289878108984,4.44579756217968,8,1,27
WBGene00003478,13.625,14.5,5.90248131841904,2.61190634054931,1.77537282494398,3.55074564988796,8,2,20
WBGene00003479,14.5,14,7.15142343473362,2.67414864942653,1.96731141867269,3.93462283734539,8,3,26
WBGene00003480,20.875,4,30.1812974254871,3.03855227073692,3.40722244199444,6.81444488398888,8,0.5,76
WBGene00003482,27.35,23.5,28.8405468543359,3.30871652886799,3.36178227389911,6.72356454779822,8,0.9,81
WBGene00003485,16.775,4,24.838089988679,2.81988968285775,3.21237836154363,6.42475672308727,8,0.6,70
WBGene00003495,141.25,49.5,201.206894230079,4.95053137002655,5.30433370319559,10.6086674063912,8,2,507
WBGene00003497,50.3375,24.5,64.4510653242332,3.91875032617757,4.16590625871691,8.33181251743381,8,0.7,184
WBGene00003499,11.625,8.5,8.27970841446554,2.45315795147342,2.11380775213282,4.22761550426565,8,3,29
WBGene00003504,14.5,10,11.1739492954435,2.67414864942653,2.41358511330011,4.82717022660022,8,3,37
WBGene00003507,6.125,4,5.16685867538765,1.81237875643079,1.64226489754482,3.28452979508964,8,2,17
WBGene00003508,39.25,43.5,17.9980157636494,3.66995144422842,2.89026151646699,5.78052303293398,8,3,59
WBGene00003509,96.875,85.5,48.0161803086061,4.57342148767351,3.87153804386853,7.74307608773706,8,37,167
WBGene00003510,52,45.5,27.2554057547699,3.95124371858143,3.3052518777571,6.61050375551421,8,29,116
WBGene00003511,8.2625,8,6.11624009152215,2.1117272051778,1.81094754359489,3.62189508718979,8,0.1,17
WBGene00003514,17.725,0.95,39.6731917402311,2.87497607241819,3.68067568856805,7.3613513771361,8,0.2,114
WBGene00003515,116.875,51.5,147.761813644218,4.76110498760885,4.99560161007268,9.99120322014536,8,1,404
WBGene00003516,226.25,106.5,281.87775972675,5.42164058258004,5.64147350081389,11.2829470016278,8,2,737
WBGene00003517,14.65,8.5,16.8779653479237,2.68444033546308,2.82600894564229,5.65201789128458,8,0.2,49
WBGene00003518,19.875,20,10.8685325596421,2.9894626605404,2.38587169290695,4.77174338581391,8,2,35
WBGene00003519,3.5625,0.65,6.05308362973546,1.27046254559477,1.80056783305985,3.60113566611969,8,0,17
WBGene00003520,1.3125,0.65,2.32405894933842,0.271933715483642,0.843315204132003,1.68663040826401,8,0,7
WBGene00003522,0.65,0.5,0.678232998312527,-0.430782916092454,-0.388264394749498,-0.776528789498996,8,0,2
WBGene00003523,1.15,0.75,1.17473401244707,0.139761942375159,0.161041749584557,0.322083499169113,8,0.1,3
WBGene00003524,0.3625,0.1,0.684392326916994,-1.01473080468741,-0.379223948428183,-0.758447896856367,8,0,2
WBGene00003525,4.3875,0.4,7.50608086820279,1.47875958879198,2.01571347446278,4.03142694892557,8,0,20
WBGene00003526,11.9625,3,20.8075492824806,2.48177675677907,3.03531586713131,6.07063173426262,8,0,60
WBGene00003527,1.15,0.25,2.38147613286982,0.139761942375159,0.867720519318916,1.73544103863783,8,0,7
WBGene00003528,0.1125,0,0.223207142742853,-2.18480205733766,-1.49965504745094,-2.99931009490188,8,0,0.6
WBGene00003529,0.0875,0,0.124642345475822,-2.43611648561857,-2.08230687903433,-4.16461375806866,8,0,0.3
WBGene00003530,0.85,0.1,2.0860078071351,-0.162518929497775,0.735252099205851,1.4705041984117,8,0,6
WBGene00003531,3.6125,0.55,6.01864662053332,1.28440005343855,1.79486242018141,3.58972484036282,8,0,16
WBGene00003532,2.325,0.15,4.91201151697114,0.84372003903932,1.59168353550234,3.18336707100468,8,0,14
WBGene00003533,7.7625,0.85,13.8023742781554,2.0493044472596,2.6248406265061,5.2496812530122,8,0,37
WBGene00003534,3.6625,0.9,6.88080923396992,1.29814597434319,1.92873626624498,3.85747253248996,8,0.1,20
WBGene00003535,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00003536,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00003537,0.025,0,0.0707106781186548,-3.68887945411394,-2.64915868327402,-5.29831736654804,8,0,0.2
WBGene00003538,0.7125,0.2,1.14072345465498,-0.338975366839331,0.131662670473521,0.263325340947042,8,0,3
WBGene00003539,0.0375,0,0.0744023809142845,-3.28341434600577,-2.59826733611905,-5.19653467223809,8,0,0.2
WBGene00003540,0.025,0,0.0462910049886276,-3.68887945411394,-3.07280761346762,-6.14561522693524,8,0,0.1
WBGene00003541,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00003542,0.5625,0.15,1.01831443361777,-0.575364144903562,0.0181487443244046,0.0362974886488093,8,0,3
