WBID,Phi_WholeGenome
WBGene00018241,0.764656425
NA,1.059253335
WBGene00003510,1.748675823
WBGene00006715,2.149971962
WBGene00018240,1.431205988
WBGene00018239,1.050899029
WBGene00185078,1.35697782
WBGene00021124,1.268702984
WBGene00002230,1.255790114
WBGene00021755,2.248266697
WBGene00021754,0.855928302
WBGene00021753,0.814548373
WBGene00021753,0.697946966
WBGene00021752,1.002738237
WBGene00021757,1.203711152
WBGene00194737,0.935724139
WBGene00194737,0.711114347
WBGene00021751,1.02977407
WBGene00000081,1.857356429
WBGene00021758,1.215583801
WBGene00021756,0.865649223
WBGene00001561,1.500861049
WBGene00001561,1.43386817
WBGene00001561,1.419083476
WBGene00001561,1.425545812
WBGene00001561,1.423864603
WBGene00001561,0.458181292
WBGene00004045,1.364807367
WBGene00004045,1.367109895
WBGene00019636,0.614192843
WBGene00019636,0.547976136
WBGene00019639,0.956037402
NA,0.982747853
WBGene00019638,0.888563752
NA,0.99145782
WBGene00021909,1.897697806
WBGene00021909,1.677110314
WBGene00021910,0.738529086
NA,0.734506488
NA,0.779970288
WBGene00021913,1.677218199
WBGene00021912,1.189117432
WBGene00021911,1.196806192
WBGene00044401,1.143638849
WBGene00044401,1.113021851
WBGene00044401,0.98939085
WBGene00044401,0.967188954
WBGene00044401,0.851868749
WBGene00044401,0.843318641
WBGene00044401,0.906869709
WBGene00021914,0.885079324
WBGene00017328,1.382848382
WBGene00003134,1.058761716
WBGene00003770,1.248957992
WBGene00044288,0.97451365
NA,1.201365232
WBGene00017937,2.167645216
WBGene00020704,1.169081688
WBGene00020702,1.400904536
WBGene00020703,1.152624607
WBGene00020701,0.991523325
WBGene00015155,1.170615673
WBGene00015155,1.225044131
NA,1.220557809
NA,1.346197486
WBGene00021903,1.342829108
WBGene00021904,1.742322683
WBGene00021905,0.625870109
WBGene00021905,0.712561011
WBGene00021906,1.235665441
WBGene00021906,1.121313334
WBGene00002269,2.585203409
WBGene00021907,1.095926881
WBGene00021908,1.034410834
WBGene00020566,1.139360905
WBGene00020559,0.943047762
WBGene00020561,1.735574007
WBGene00020560,1.078303933
WBGene00020562,0.901992679
WBGene00020563,1.25457871
WBGene00020564,1.344910622
WBGene00001412,1.325847626
WBGene00020565,1.288082123
WBGene00021063,1.272508383
WBGene00044319,1.03666842
WBGene00044319,0.863290727
WBGene00044318,1.047279954
WBGene00021061,0.863126934
WBGene00015648,1.102332115
WBGene00015648,1.149874449
WBGene00015647,0.977352858
NA,1.06378293
WBGene00015649,1.117495418
WBGene00020923,0.880723238
WBGene00001709,0.92465955
WBGene00020924,0.905142307
WBGene00020927,0.588546872
WBGene00016029,0.836370587
WBGene00016030,0.765722811
WBGene00016030,0.884072065
WBGene00016029,0.697960258
WBGene00016028,1.656785131
NA,1.76066196
WBGene00003936,1.845875382
WBGene00003936,1.810189843
WBGene00003936,1.831711769
WBGene00003936,1.797857761
NA,1.849001408
WBGene00003936,1.88297379
WBGene00003936,1.839941025
WBGene00003936,1.914845467
WBGene00003936,1.884789228
WBGene00003936,1.776346445
NA,1.196249366
WBGene00003936,0.886680841
WBGene00020550,1.267873049
WBGene00020551,0.92525351
WBGene00018363,1.52980864
WBGene00004212,0.891970217
WBGene00004212,0.969923258
WBGene00004212,0.962921202
WBGene00004212,1.067439795
WBGene00018365,0.565938175
WBGene00000882,1.898147225
WBGene00000117,0.994600773
WBGene00000117,0.991132736
WBGene00018364,0.681175351
WBGene00018364,0.67916584
WBGene00018364,0.672714591
WBGene00018362,1.154320955
WBGene00018362,1.085661292
WBGene00004922,1.156411529
WBGene00004498,2.89286685
NA,0.99864012
NA,1.069458246
NA,1.31390059
NA,1.167336583
NA,1.106527686
WBGene00000903,1.888604641
WBGene00000895,0.866659105
WBGene00000895,0.771130025
WBGene00019328,0.770093918
WBGene00019329,0.803730488
WBGene00019327,1.311634183
WBGene00019331,0.682368279
WBGene00019332,1.0836097
WBGene00001392,1.342627645
WBGene00019326,1.143298864
NA,1.150272727
WBGene00019333,1.185171127
WBGene00004388,1.842435956
WBGene00006430,0.787813485
NA,0.833119333
WBGene00019334,0.844895422
WBGene00000202,0.931958795
WBGene00021170,1.277959228
WBGene00020758,1.108490467
WBGene00020759,0.666317523
WBGene00020760,0.875329494
WBGene00044681,0.649493277
WBGene00020761,1.123416185
WBGene00020757,1.212602615
NA,0.8804968
WBGene00020762,0.88753742
WBGene00020763,0.706087232
WBGene00017758,0.727196455
WBGene00017759,1.639924407
WBGene00017760,0.768176615
WBGene00017760,0.771263599
NA,0.937464535
WBGene00017763,0.961497843
WBGene00000263,2.449463606
WBGene00017757,0.940289915
WBGene00017761,0.629927456
WBGene00017762,0.703261912
WBGene00003969,0.595417738
WBGene00003969,0.610853732
WBGene00003969,0.561731279
NA,0.550355554
WBGene00020453,0.575330734
WBGene00020454,0.561787426
WBGene00020452,0.718652725
WBGene00020455,0.610553622
NA,1.627458215
WBGene00020456,0.6886729
WBGene00020459,0.514960289
WBGene00020457,0.671501875
WBGene00020451,0.707622826
WBGene00020450,0.681798995
WBGene00050914,0.993962705
WBGene00050913,0.684408665
WBGene00020449,0.499825776
NA,0.417965978
WBGene00020448,0.594075203
NA,1.001998782
WBGene00019913,0.93327713
WBGene00019915,0.943455875
WBGene00006615,1.24396646
WBGene00006615,1.299575686
WBGene00019916,0.668748975
WBGene00019914,1.328847647
WBGene00189956,0.966241717
WBGene00189956,0.921258807
WBGene00021337,1.085501313
WBGene00021337,1.11447084
WBGene00021338,1.294407606
WBGene00021336,1.076567292
WBGene00021336,1.083566546
WBGene00021339,0.855184078
WBGene00021340,1.771555305
WBGene00021340,1.715233445
WBGene00017153,1.181968689
WBGene00015267,1.283590794
WBGene00015266,1.48631084
WBGene00015268,1.477466941
WBGene00015268,1.446934581
WBGene00255598,1.370725632
WBGene00255598,1.261917472
WBGene00255598,1.242620468
WBGene00255598,1.123046756
WBGene00255598,0.931284964
WBGene00006697,1.385804415
WBGene00006697,1.355184197
NA,1.362141252
NA,1.666970849
WBGene00004277,1.323798776
NA,1.203900337
WBGene00022357,1.449883103
WBGene00003917,1.546603203
WBGene00003917,1.371690869
WBGene00003917,0.85626018
WBGene00019030,1.091928601
WBGene00019029,1.053029656
WBGene00022104,1.096311688
WBGene00022104,1.161370158
WBGene00022106,0.985379577
WBGene00004891,1.568343639
WBGene00022103,1.377867818
WBGene00022356,1.359326243
WBGene00022490,1.613217235
WBGene00022491,1.262056589
WBGene00022492,1.511448026
WBGene00022493,1.215666056
WBGene00022489,1.385899782
WBGene00022489,1.293516755
WBGene00022488,1.291519284
WBGene00022497,1.677000403
WBGene00003978,1.187752604
WBGene00022487,0.592398882
WBGene00022486,0.642608762
WBGene00022485,0.641709685
WBGene00044675,0.777382076
WBGene00022484,0.724135518
WBGene00022494,0.798545957
WBGene00022483,0.374529898
NA,0.933515429
WBGene00022482,0.662246048
WBGene00022496,0.829189241
WBGene00022481,0.376037538
WBGene00013840,0.94294548
WBGene00013839,0.518867195
WBGene00013838,0.578739345
WBGene00013836,0.526168942
WBGene00013837,0.566665947
NA,0.612898946
NA,0.600864232
NA,0.519613981
NA,0.557567656
WBGene00013845,0.565595984
WBGene00013844,0.660652161
NA,1.000443459
WBGene00022479,0.666821718
WBGene00022478,0.617990255
WBGene00022477,0.541186631
WBGene00022476,0.886846006
WBGene00022329,0.76245892
WBGene00022328,1.045024753
WBGene00022332,0.714677393
WBGene00022330,0.927575707
WBGene00022331,0.607006729
WBGene00022327,0.669570267
WBGene00022326,0.710674286
WBGene00044402,0.77784574
WBGene00194735,0.819113791
NA,1.393541455
WBGene00022325,0.818636596
WBGene00022324,0.523273051
WBGene00022333,0.52447468
WBGene00022323,0.537243366
WBGene00022322,0.81947732
WBGene00022321,0.497134179
WBGene00022320,0.736479461
WBGene00022319,0.75683713
WBGene00022318,0.658908844
WBGene00022341,0.844351172
WBGene00022342,0.758714139
WBGene00022340,0.873667061
WBGene00022352,1.936573029
WBGene00022343,0.649716914
WBGene00022344,0.978402138
WBGene00255597,1.160148382
WBGene00022339,1.402688503
WBGene00022345,0.457643509
WBGene00194746,0.919322371
WBGene00022338,1.580366492
WBGene00022346,0.717665017
WBGene00022337,0.902243257
NA,0.888385177
WBGene00044761,0.869193554
WBGene00022353,0.701419532
WBGene00022354,1.377639174
WBGene00022347,1.424783945
WBGene00022347,0.901434183
WBGene00001236,2.102941751
WBGene00022336,3.814866781
WBGene00022348,1.487787366
WBGene00022348,1.833848596
WBGene00022335,1.154459953
WBGene00022349,0.822802842
WBGene00022349,0.723186731
WBGene00022334,0.960059762
WBGene00022350,1.142472863
WBGene00022351,1.155983686
WBGene00044341,1.144064069
WBGene00019715,1.078096628
WBGene00019716,1.490520358
WBGene00004905,0.937138379
WBGene00022054,0.839787722
WBGene00022054,0.637818456
WBGene00022055,1.04403162
WBGene00022053,1.135944963
WBGene00022056,1.224429965
WBGene00022057,1.032595158
WBGene00022052,0.792987466
WBGene00022051,1.148610234
WBGene00022051,1.066043019
WBGene00021246,1.295585394
NA,0.901043475
NA,0.868207335
NA,0.852429509
WBGene00004894,0.838152468
NA,1.071213484
WBGene00021245,0.927113652
WBGene00021245,1.04958117
WBGene00021247,0.807457745
WBGene00021248,2.843322992
WBGene00002025,2.361345053
WBGene00002025,2.345611811
WBGene00002025,1.918555856
WBGene00021244,0.901492119
WBGene00021249,0.813623905
WBGene00021243,2.34448576
WBGene00021250,1.269051075
WBGene00021251,1.76673007
WBGene00021241,1.920289278
WBGene00021252,0.753255427
WBGene00021253,1.072141767
WBGene00021254,1.351285934
WBGene00021257,0.898144901
WBGene00021259,0.972182155
WBGene00021260,1.061109424
WBGene00021261,1.145743847
WBGene00021266,0.498167813
WBGene00005141,1.157705545
WBGene00021262,1.147481918
WBGene00021263,1.368355155
WBGene00021264,0.500687599
WBGene00021256,0.831091225
NA,0.999722958
WBGene00004779,1.151585937
WBGene00021593,0.872583091
WBGene00194738,1.113493681
WBGene00021592,1.330538034
WBGene00000560,1.027400494
WBGene00044798,1.084753633
WBGene00021442,1.200412512
NA,1.215875268
WBGene00021442,1.229432344
WBGene00021441,1.50404644
WBGene00006513,1.256661654
WBGene00000545,1.217223048
WBGene00000545,1.171690583
WBGene00004249,1.068351269
WBGene00021443,0.673167944
WBGene00021443,0.643066585
WBGene00021440,0.912600398
WBGene00004163,1.828235507
WBGene00021446,0.887538791
WBGene00000941,2.670253754
WBGene00021444,0.973994315
WBGene00021444,0.979869425
WBGene00004886,1.1215626
WBGene00004886,1.003373861
WBGene00021447,0.844050765
WBGene00021447,0.842949629
WBGene00015243,1.058047891
WBGene00015242,1.161141872
WBGene00015244,1.030801296
WBGene00015241,1.349632859
WBGene00015245,0.564498484
NA,1.063786626
NA,1.069642305
NA,1.001361847
WBGene00004128,1.233734608
NA,0.529453158
WBGene00018720,1.179518938
WBGene00018721,1.011898398
WBGene00004491,3.825078487
WBGene00004491,3.639906645
WBGene00018723,1.459849477
NA,1.098814607
WBGene00020115,1.275403857
WBGene00020116,1.058600307
WBGene00189953,0.769308567
WBGene00020117,1.294741631
WBGene00020118,1.036651611
WBGene00005143,0.957381248
WBGene00206512,0.700998843
WBGene00021438,0.422968596
WBGene00021437,0.899011016
WBGene00021436,1.214523673
WBGene00021439,1.095219016
WBGene00021439,1.057497501
WBGene00021439,1.066294789
WBGene00021439,1.006508708
WBGene00021439,0.836846888
WBGene00021439,0.912063301
WBGene00001063,1.169941545
WBGene00001063,1.184395671
WBGene00019709,0.655332267
WBGene00021433,0.796161056
WBGene00002099,0.852549016
NA,0.49565205
WBGene00021434,0.890411317
NA,0.480345935
WBGene00021435,0.768329322
WBGene00021703,1.336469293
WBGene00021702,0.993330657
WBGene00021702,0.982672334
WBGene00004088,1.362168789
WBGene00021701,1.128756881
WBGene00021704,1.300448775
WBGene00021700,0.936938882
WBGene00021698,1.143235683
WBGene00021697,1.214619875
WBGene00021705,0.901567161
WBGene00016524,1.00923121
WBGene00016523,0.826654077
WBGene00189950,1.311013818
NA,0.635144949
WBGene00016525,0.719466031
WBGene00005142,1.035513878
WBGene00016522,0.62761575
WBGene00016521,0.467932075
WBGene00016527,0.532296419
WBGene00016520,0.637505531
WBGene00016520,0.655983686
WBGene00016528,0.527460575
WBGene00016519,0.718857169
WBGene00005144,1.281732678
WBGene00020642,0.617547274
WBGene00020637,0.622501731
NA,0.643212676
WBGene00020640,0.757767081
WBGene00020639,0.572718143
WBGene00020638,0.501028419
WBGene00044676,0.557035863
WBGene00021861,0.723536968
WBGene00021860,0.489879429
WBGene00021862,0.422108501
WBGene00021859,0.622744143
WBGene00021858,0.948989451
WBGene00044403,0.698589623
WBGene00021863,0.912628055
WBGene00021864,0.848205864
WBGene00206486,0.572953165
WBGene00021865,0.56906575
WBGene00021857,1.271283507
WBGene00021866,1.169915915
WBGene00021867,0.786688983
WBGene00021856,0.687583804
WBGene00004016,0.923724413
WBGene00001589,0.966443479
WBGene00001589,0.861703396
WBGene00001589,0.88714534
WBGene00005146,1.186971188
WBGene00019150,0.998056352
WBGene00019199,1.403702021
WBGene00019199,1.409126639
WBGene00019199,1.417103529
WBGene00019199,1.510420203
WBGene00019200,1.346139193
WBGene00000506,0.705221057
WBGene00019198,1.04820776
WBGene00021021,1.356614828
WBGene00021022,0.758738756
WBGene00021020,1.278023005
WBGene00021020,1.238709807
WBGene00021020,1.288324356
WBGene00021019,0.802287102
NA,0.68389523
WBGene00021023,0.692015886
WBGene00017104,0.575859547
WBGene00017105,0.57950139
WBGene00017103,1.473153949
WBGene00003711,1.034541488
WBGene00003711,1.027510643
WBGene00017102,0.635719359
WBGene00017101,0.71603781
WBGene00017101,0.728936076
WBGene00017100,0.637917221
WBGene00017106,1.193795919
WBGene00017099,0.863862574
WBGene00004884,1.417812347
WBGene00004884,1.423238397
WBGene00004884,1.464378476
WBGene00021847,1.061770558
WBGene00021847,0.94887048
WBGene00021852,1.369826436
WBGene00021850,0.991262019
WBGene00004314,0.737478971
NA,0.686362624
WBGene00021849,1.705273271
WBGene00000464,0.981683314
NA,0.979987919
WBGene00000464,1.191666603
NA,1.182174802
NA,1.204034448
WBGene00001410,1.135873675
WBGene00001410,1.160345197
WBGene00021848,0.860511601
WBGene00021853,1.985154867
WBGene00021855,1.046579599
WBGene00021854,1.166895628
WBGene00022197,0.555443108
WBGene00000160,1.21724999
WBGene00000160,1.132238865
WBGene00022196,1.234627008
WBGene00000160,1.101706505
WBGene00007019,1.171422243
WBGene00022198,0.711905301
WBGene00022195,1.025172591
WBGene00022194,2.155390024
WBGene00022193,1.257818699
WBGene00022192,1.063911319
WBGene00022191,1.366363406
WBGene00019212,1.479920268
WBGene00019212,0.969451964
WBGene00019212,1.524019957
WBGene00002915,1.790869713
WBGene00002915,1.793367743
WBGene00002915,1.604033947
WBGene00002915,1.942747831
WBGene00003941,1.308199763
NA,1.263280511
NA,0.742548645
WBGene00022174,0.669892967
WBGene00022173,0.728847146
WBGene00022175,0.807782054
WBGene00022176,0.990237594
WBGene00022172,0.774386823
WBGene00022177,0.964189231
WBGene00022178,0.97673738
WBGene00022179,0.646716237
WBGene00022179,0.630832195
WBGene00022180,1.210257053
WBGene00022180,1.181227207
WBGene00022181,1.202079415
WBGene00022182,0.954076052
WBGene00002244,1.303237915
WBGene00002244,1.347989678
WBGene00022171,1.495163202
WBGene00022171,0.869521081
WBGene00022185,1.258905053
WBGene00022185,1.209559202
WBGene00022170,2.738277674
WBGene00022169,1.997098088
WBGene00044609,0.644440293
WBGene00006695,0.811724186
WBGene00006695,0.815892994
WBGene00044760,0.841743529
WBGene00022168,0.722618461
NA,1.435964704
WBGene00022167,0.805030644
WBGene00022166,0.913810134
NA,0.930654705
WBGene00022188,1.482283354
WBGene00022190,0.921396196
WBGene00022189,0.828340709
WBGene00019261,1.156994104
WBGene00019260,1.028401613
NA,0.993387997
WBGene00018991,0.922037721
WBGene00018991,0.987799704
WBGene00018990,0.825816989
WBGene00018989,0.792129934
WBGene00018988,0.941428781
WBGene00020598,0.858187914
WBGene00020597,1.482922316
WBGene00020599,1.017836809
WBGene00019994,1.294181705
WBGene00019995,1.179388881
WBGene00019996,1.146510959
WBGene00019997,1.421727777
WBGene00194747,0.822400391
WBGene00019157,0.971200109
WBGene00019157,0.966673315
WBGene00019157,0.807113826
WBGene00019158,0.856703341
WBGene00019158,0.802315652
WBGene00019159,0.935335755
WBGene00021916,1.037533641
WBGene00021917,1.070358396
WBGene00021915,1.105096817
WBGene00021915,1.412414193
WBGene00021918,1.444872856
NA,1.022970796
WBGene00000898,0.998812795
WBGene00000898,1.013565421
WBGene00000898,0.994020581
WBGene00000898,0.906707108
WBGene00000898,0.892848551
WBGene00021919,0.997383714
WBGene00019169,0.886327744
WBGene00019171,0.765308559
WBGene00019170,1.367208004
WBGene00019170,1.128539681
NA,3.284944057
WBGene00006725,2.489253521
WBGene00019168,0.891471982
WBGene00019168,0.861750364
WBGene00019168,0.851108491
WBGene00004787,0.990475118
WBGene00004787,1.074953914
WBGene00019167,0.994472444
WBGene00019167,0.981112003
WBGene00019167,0.991903245
WBGene00019167,1.020913839
WBGene00019167,1.001772404
WBGene00021818,1.430436254
NA,0.783543527
WBGene00021820,1.161402225
WBGene00021820,1.163121819
WBGene00021817,1.079274774
WBGene00003175,1.780201912
WBGene00016634,1.616684914
WBGene00016635,0.909536898
WBGene00016633,1.402400732
WBGene00020104,1.233299017
WBGene00020104,1.17132175
WBGene00020103,1.247362375
WBGene00020103,1.198948264
