GeneID,LS,LS_EXP,SecondMax,RestMean,FoldDiff 
WBGene00006751,L1 larva Ce,56055,10874,7422.5,7.552037723
WBGene00010790,L1 larva Ce,129645,34442,17169.5,7.550889659
WBGene00006807,L1 larva Ce,28174,10603,3735.25,7.542734757
WBGene00003613,L1 larva Ce,48618,12301,6448,7.540012407
WBGene00003709,L1 larva Ce,20290,4919,2691.25,7.539247562
WBGene00006363,L1 larva Ce,16111,4852,2137.5,7.537309942
WBGene00014244,L2L3_larva,18466,5056,2451.25,7.533299337
WBGene00000858,elongating embryo Ce,12923,4164,1716,7.530885781
WBGene00011977,elongating embryo Ce,86869,27375,11536.25,7.530089934
WBGene00017676,L1 larva Ce,17086,4229,2274.5,7.511980655
WBGene00020588,adult Ce,20408,3482,2717.75,7.509152792
WBGene00000415,L1 larva Ce,64430,10889,8583.5,7.506262014
WBGene00006321,L1 larva Ce,46375,15599,6179.25,7.504956103
WBGene00016264,L1 larva Ce,33765,8203,4503.5,7.497501943
WBGene00021456,L1 larva Ce,24984,6435,3333,7.495949595
WBGene00020142,L1 larva Ce,76608,18423,10232,7.487099296
WBGene00011372,L1 larva Ce,5803,2613,775.25,7.485327314
WBGene00001852,L1 larva Ce,148002,77986,19780,7.482406471
WBGene00003733,L1 larva Ce,23231,3974,3104.75,7.482405991
WBGene00002176,L1 larva Ce,13608,3040,1820.25,7.475896168
WBGene00003604,L1 larva Ce,11962,3773,1600.25,7.475082018
WBGene00007993,L1 larva Ce,81562,16136,10916,7.471784536
WBGene00013746,L1 larva Ce,5259,1201,704.25,7.467518637
WBGene00006538,elongating embryo Ce,12191,4970,1632.75,7.466544174
WBGene00000288,L1 larva Ce,9645,3775,1292,7.465170279
WBGene00013273,L1 larva Ce,11733,4395,1571.75,7.464927628
WBGene00007257,elongating embryo Ce,6222,1416,833.5,7.464907019
WBGene00000460,L1 larva Ce,7737,1951,1036.75,7.462744152
WBGene00012645,L1 larva Ce,17748,3378,2378.25,7.462630085
WBGene00000463,elongating embryo Ce,13474,4600,1807,7.456557831
WBGene00019656,L1 larva Ce,27222,6766,3652.5,7.452977413
WBGene00008997,L1 larva Ce,6189,1998,831.5,7.443174985
WBGene00001684,L1 larva Ce,214153,60456,28790.75,7.438257079
WBGene00008121,L1 larva Ce,42943,12700,5776.75,7.43376466
WBGene00004182,L1 larva Ce,31268,11577,4208.25,7.430166934
WBGene00000175,L1 larva Ce,60753,21670,8180.25,7.426790135
WBGene00021239,L1 larva Ce,13836,2595,1864.25,7.421751375
WBGene00001746,L1 larva Ce,119035,32764,16053,7.415124899
WBGene00019801,L1 larva Ce,17045,5008,2298.75,7.414899402
WBGene00009288,elongating embryo Ce,12374,3789,1669.25,7.41290999
WBGene00019154,elongating embryo Ce,27139,13978,3662.25,7.410471705
WBGene00002037,elongating embryo Ce,65972,15906,8914.25,7.400734779
WBGene00022614,L1 larva Ce,7451,2572,1007,7.399205561
WBGene00021522,L1 larva Ce,10865,2052,1469.25,7.394929386
WBGene00012443,L1 larva Ce,72062,28691,9752.5,7.389079723
WBGene00006767,L1 larva Ce,14842,4737,2010,7.384079602
WBGene00004245,L1 larva Ce,98947,21559,13405,7.381350242
WBGene00001616,L1 larva Ce,6106,2024,827.5,7.378851964
WBGene00003495,L1 larva Ce,168154,59272,22799.75,7.375256308
WBGene00006439,L1 larva Ce,1890193,494723,256309.25,7.374657762
WBGene00004138,L1 larva Ce,137131,35450,18598.75,7.373129915
WBGene00005000,elongating embryo Ce,15716,4907,2132.25,7.370617892
WBGene00000218,L1 larva Ce,294351,120807,39966,7.36503528
WBGene00003751,L1 larva Ce,37520,12025,5097.75,7.360109852
WBGene00015933,L2L3_larva,14857,5324,2020.5,7.353130413
WBGene00011289,L1 larva Ce,19512,6385,2654,7.351921628
WBGene00002262,L1 larva Ce,45651,12129,6219.25,7.340274149
WBGene00013118,L1 larva Ce,6921,1411,943.25,7.337397297
WBGene00021558,L1 larva Ce,13419,3559,1829.5,7.334790926
WBGene00003588,L1 larva Ce,81563,20627,11127,7.330187831
WBGene00014261,L1 larva Ce,13208,4498,1802,7.32963374
WBGene00000149,L1 larva Ce,459037,107671,62693,7.32198172
WBGene00017991,L2L3_larva,16198,8133,2213,7.319475825
WBGene00018294,L1 larva Ce,98904,20140,13514,7.318632529
WBGene00019354,L1 larva Ce,31031,8191,4247.25,7.306139267
WBGene00000368,L1 larva Ce,25011,5188,3436,7.279103609
WBGene00021702,L1 larva Ce,10632,2420,1461,7.277207392
WBGene00016258,L1 larva Ce,223375,60967,30696.5,7.276888245
WBGene00015552,elongating embryo Ce,34415,9357,4729.5,7.276667724
WBGene00006504,L1 larva Ce,143256,34277,19693.5,7.274278315
WBGene00008677,L1 larva Ce,8920,2599,1226.25,7.27420999
WBGene00016115,L1 larva Ce,42847,9094,5897.5,7.265281899
WBGene00016162,L1 larva Ce,76532,16275,10552,7.252843063
WBGene00012973,L1 larva Ce,57457,11799,7926,7.249179914
WBGene00020912,dauer larva Ce,8505,4210,1177.5,7.222929936
WBGene00015171,elongating embryo Ce,6892,1837,954.25,7.222425989
WBGene00019733,L1 larva Ce,26272,6679,3639.25,7.219069863
WBGene00012158,L1 larva Ce,105574,22130,14627.75,7.217377929
WBGene00018369,L1 larva Ce,19172,4589,2658.5,7.211585481
WBGene00020741,L1 larva Ce,6832,3487,947.75,7.208652071
WBGene00015777,L1 larva Ce,7226,1663,1003.75,7.199003736
WBGene00017336,dauer larva Ce,5291,1970,735.25,7.196191772
WBGene00044508,elongating embryo Ce,10474,2985,1457,7.188743995
WBGene00015561,L1 larva Ce,32200,7458,4480.5,7.186697913
WBGene00004857,L1 larva Ce,10730,2366,1493.5,7.184466019
WBGene00006978,L1 larva Ce,33901,10839,4719.25,7.183556709
WBGene00015161,L1 larva Ce,15971,4917,2224,7.181205036
WBGene00013585,elongating embryo Ce,10686,3355,1488.25,7.180245254
WBGene00010263,adult Ce,13241,4739,1844.75,7.17766635
WBGene00011352,L1 larva Ce,55574,12621,7750.5,7.170376105
WBGene00015531,elongating embryo Ce,6142,2167,857.75,7.160594579
WBGene00002048,L1 larva Ce,166718,68538,23298,7.15589321
WBGene00007112,L1 larva Ce,16341,7462,2285.5,7.149857799
WBGene00009142,L1 larva Ce,57227,21404,8006.5,7.147567601
WBGene00015620,elongating embryo Ce,6386,2502,893.75,7.145174825
WBGene00022647,L1 larva Ce,10475,2433,1467,7.140422631
WBGene00004300,L1 larva Ce,51262,22018,7180.25,7.139305734
WBGene00015128,L1 larva Ce,11460,2045,1605.75,7.136851938
WBGene00016513,L1 larva Ce,16698,8536,2340.5,7.134372997
WBGene00019261,L1 larva Ce,30015,11194,4208,7.132842205
WBGene00019001,L1 larva Ce,67208,18717,9433,7.124774727
WBGene00000554,L1 larva Ce,39550,11303,5558,7.115869018
WBGene00018522,L1 larva Ce,77836,19266,10953,7.106363553
WBGene00012854,L1 larva Ce,19441,5336,2737,7.103032517
WBGene00006671,L1 larva Ce,7675,2833,1082,7.093345656
WBGene00020738,elongating embryo Ce,13712,2629,1933.5,7.091802431
WBGene00015474,elongating embryo Ce,5806,2073,818.75,7.09129771
WBGene00018386,elongating embryo Ce,5390,1262,760.75,7.085113375
WBGene00009259,L1 larva Ce,239472,92338,33806.75,7.083555799
WBGene00003630,L1 larva Ce,26777,5379,3781.25,7.081520661
WBGene00012317,L1 larva Ce,82531,31683,11660.5,7.077826851
WBGene00017127,dauer larva Ce,5949,1542,840.75,7.075825156
WBGene00235268,elongating embryo Ce,7451,4123,1053.5,7.072615093
WBGene00003599,L1 larva Ce,12062,2721,1705.5,7.072412782
WBGene00002245,L1 larva Ce,44726,10616,6329.25,7.066556069
WBGene00012807,elongating embryo Ce,8189,1408,1159,7.06557377
WBGene00016974,elongating embryo Ce,7519,2153,1064.25,7.065069298
WBGene00011380,L1 larva Ce,6022,1993,853,7.05978898
WBGene00022814,L1 larva Ce,11473,3740,1625.25,7.059221658
WBGene00003153,L1 larva Ce,364596,76358,51648.25,7.059213042
WBGene00004884,L1 larva Ce,39968,6927,5663.75,7.056808652
WBGene00019092,L1 larva Ce,5437,2184,771.5,7.047310434
WBGene00016138,L1 larva Ce,57299,27159,8131,7.046980691
WBGene00015955,L1 larva Ce,27515,5850,3911.5,7.034385786
WBGene00004020,L2L3_larva,14003,5731,1993,7.02609132
WBGene00001476,L1 larva Ce,12269,3809,1747.5,7.020886981
WBGene00022519,L1 larva Ce,11881,2671,1692.75,7.018756461
WBGene00021543,L1 larva Ce,15958,6623,2275.25,7.013734754
WBGene00012562,L1 larva Ce,12416,2126,1770.75,7.011718199
WBGene00017362,dauer larva Ce,7573,2869,1080.25,7.010414256
WBGene00003596,dauer larva Ce,119760,38801,17096,7.005147403
WBGene00017350,L1 larva Ce,25408,6632,3628.5,7.002342566
WBGene00006819,L1 larva Ce,246370,75757,35211.75,6.996812144
WBGene00010667,L1 larva Ce,6367,1590,910,6.996703297
WBGene00000367,L1 larva Ce,24196,5933,3458.5,6.996096574
WBGene00022178,L1 larva Ce,31628,7673,4521.75,6.994637032
WBGene00015047,L1 larva Ce,20219,7019,2891.75,6.991959886
WBGene00007054,L1 larva Ce,57525,18366,8232.25,6.987761548
WBGene00004336,L1 larva Ce,439440,104472,62907.25,6.985522336
WBGene00001449,L1 larva Ce,28223,13518,4040.75,6.984594444
WBGene00004126,L1 larva Ce,23792,5157,3409.25,6.978660996
WBGene00009621,L2L3_larva,9736,3671,1395.5,6.976710856
WBGene00006496,L1 larva Ce,28292,6652,4055.5,6.976205153
WBGene00019612,L1 larva Ce,9051,2222,1298.25,6.971692663
WBGene00003905,L1 larva Ce,76633,13772,10995.5,6.969487518
WBGene00011489,adult Ce,6663,1956,956.25,6.967843137
WBGene00016996,elongating embryo Ce,8110,1788,1164.25,6.965857848
WBGene00018216,L1 larva Ce,10850,2279,1557.75,6.965174129
WBGene00003772,elongating embryo Ce,21840,7987,3136,6.964285714
WBGene00011760,elongating embryo Ce,13472,4528,1936,6.958677686
WBGene00004786,elongating embryo Ce,12102,3835,1739.25,6.958171626
WBGene00011328,L1 larva Ce,52935,14657,7612,6.95415134
WBGene00001724,L2L3_larva,7623,4161,1096.25,6.953705815
WBGene00020156,L1 larva Ce,9231,3075,1327.75,6.95236302
WBGene00044082,elongating embryo Ce,11871,2844,1707.75,6.951251647
WBGene00002299,L1 larva Ce,15382,3042,2213.5,6.949175514
WBGene00000114,L1 larva Ce,699225,232767,100631.75,6.948353775
WBGene00009835,dauer larva Ce,5845,1909,842.25,6.939744731
WBGene00044330,L1 larva Ce,15531,4665,2239,6.93657883
WBGene00006869,elongating embryo Ce,5987,2043,863.25,6.935418477
WBGene00006757,L1 larva Ce,61690,11844,8896.75,6.93399275
WBGene00016422,elongating embryo Ce,355180,199390,51372.5,6.913815757
WBGene00019300,dauer larva Ce,12087,5325,1752.25,6.897988301
WBGene00007479,elongating embryo Ce,75657,41838,10974.75,6.893733342
WBGene00003124,L1 larva Ce,6788,2003,985,6.891370558
WBGene00000136,L2L3_larva,8766,3134,1272.5,6.888801572
WBGene00012466,L1 larva Ce,11471,2152,1668.75,6.874007491
WBGene00022283,elongating embryo Ce,14327,5739,2089.75,6.855844
WBGene00006220,dauer larva Ce,10543,4306,1538,6.855006502
WBGene00006353,L1 larva Ce,15069,2791,2198.25,6.854998294
WBGene00018303,L1 larva Ce,13306,6569,1942.5,6.84993565
WBGene00010976,L1 larva Ce,29548,12321,4314.25,6.848930869
WBGene00077732,adult Ce,5982,1200,873.5,6.848311391
WBGene00013872,elongating embryo Ce,7196,2392,1051.75,6.841930116
WBGene00022727,elongating embryo Ce,18748,7672,2741.5,6.838592012
WBGene00004393,L1 larva Ce,6735,2012,985.5,6.834094368
WBGene00001244,L2L3_larva,49838,13273,7292.75,6.83391039
WBGene00016617,elongating embryo Ce,11767,3216,1722,6.833333333
WBGene00022099,elongating embryo Ce,6155,1235,903,6.816168328
WBGene00006543,L1 larva Ce,32809,13198,4814.25,6.814976372
WBGene00012825,L1 larva Ce,31264,10171,4588.25,6.813926878
WBGene00011964,L1 larva Ce,13326,3637,1956,6.812883436
WBGene00001446,L1 larva Ce,24991,11934,3668.5,6.812321112
WBGene00019305,L1 larva Ce,33455,7865,4912.5,6.810178117
WBGene00007981,L1 larva Ce,15631,6720,2296.25,6.807185629
WBGene00015865,dauer larva Ce,17483,8661,2569,6.80537174
WBGene00018298,dauer larva Ce,6712,2976,986.5,6.803852002
WBGene00021036,L1 larva Ce,66852,14629,9840.5,6.793557238
WBGene00010827,L1 larva Ce,12304,4156,1812,6.790286976
WBGene00020551,L1 larva Ce,5589,2341,823.75,6.784825493
WBGene00013242,L1 larva Ce,7617,2353,1123,6.782724844
WBGene00020209,L1 larva Ce,85379,18222,12590,6.781493249
WBGene00004037,L1 larva Ce,12326,3151,1819.5,6.774388568
WBGene00001455,dauer larva Ce,17562,7600,2592.75,6.773503037
WBGene00019326,L1 larva Ce,20569,4000,3037,6.772802107
WBGene00008964,L2L3_larva,10325,5105,1524.5,6.772712365
WBGene00001564,L1 larva Ce,414226,70643,61175.5,6.771109349
WBGene00008214,L1 larva Ce,10857,3195,1603.75,6.769758379
WBGene00003558,L1 larva Ce,6823,2449,1008,6.768849206
WBGene00009617,L1 larva Ce,12724,3362,1880,6.768085106
WBGene00011440,L1 larva Ce,8756,2465,1294.5,6.764001545
WBGene00015163,L1 larva Ce,21193,6534,3134.25,6.761745234
WBGene00022592,L1 larva Ce,9410,3690,1391.75,6.76127178
WBGene00014153,elongating embryo Ce,8117,2726,1201.75,6.754316622
WBGene00011858,L1 larva Ce,12087,2708,1789.75,6.753457187
WBGene00000245,L1 larva Ce,11469,4356,1698.5,6.752428613
WBGene00010870,elongating embryo Ce,20543,6419,3044.75,6.747023565
WBGene00004033,L1 larva Ce,26425,6622,3917,6.746234363
WBGene00003749,L1 larva Ce,22624,11209,3354.75,6.743870631
WBGene00004219,elongating embryo Ce,51436,28530,7630.75,6.740621826
WBGene00006591,L1 larva Ce,10413,2927,1545.25,6.738715418
WBGene00011263,L1 larva Ce,18990,8625,2819,6.736431359
WBGene00003007,L1 larva Ce,11414,2404,1695.5,6.731937482
WBGene00011154,L1 larva Ce,9759,2502,1450.5,6.728024819
WBGene00013078,dauer larva Ce,12923,5269,1922,6.723725286
WBGene00050899,L1 larva Ce,6418,3359,955,6.720418848
WBGene00017671,L1 larva Ce,70373,34513,10471.75,6.720271206
WBGene00000789,L1 larva Ce,59973,19883,8929.25,6.716465549
WBGene00007139,elongating embryo Ce,25342,11139,3773.5,6.715781105
WBGene00018044,L1 larva Ce,12356,5532,1840.25,6.714305122
WBGene00008228,L1 larva Ce,8262,2890,1230.75,6.71297989
WBGene00003182,L1 larva Ce,31273,12393,4658.75,6.712744835
WBGene00013477,elongating embryo Ce,14103,3678,2101.75,6.710122517
WBGene00002179,L1 larva Ce,50458,12524,7521,6.708948278
WBGene00015249,L1 larva Ce,19214,4298,2865.5,6.705287035
WBGene00009201,L1 larva Ce,65187,14375,9722,6.705101831
WBGene00008447,dauer larva Ce,10875,3034,1622.75,6.701586813
WBGene00021395,L1 larva Ce,8768,1997,1308.75,6.699522445
WBGene00004147,L1 larva Ce,87664,15801,13086,6.699067706
WBGene00000863,elongating embryo Ce,18480,3279,2760.25,6.695045739
WBGene00004224,elongating embryo Ce,10345,5880,1545.5,6.693626658
WBGene00020322,L1 larva Ce,6453,1229,965.75,6.681853482
WBGene00000564,L1 larva Ce,23783,6149,3561.5,6.677804296
WBGene00012445,L2L3_larva,75473,27158,11308.75,6.673858738
WBGene00006379,elongating embryo Ce,9286,1542,1392.25,6.669779134
WBGene00014253,L1 larva Ce,32354,15794,4854,6.665430573
WBGene00020490,L1 larva Ce,9541,3271,1431.75,6.663872883
WBGene00021057,L1 larva Ce,7516,1614,1128.25,6.661644139
WBGene00011978,L1 larva Ce,55336,14768,8308.5,6.660167299
WBGene00016628,dauer larva Ce,11391,5860,1710.75,6.658483121
WBGene00008914,L1 larva Ce,30805,15597,4628.5,6.655503943
WBGene00019492,L1 larva Ce,50419,10995,7577.75,6.653558114
WBGene00002979,L1 larva Ce,41990,13944,6311.25,6.653198653
WBGene00013859,L1 larva Ce,62414,16134,9383,6.651817116
WBGene00010901,L1 larva Ce,20003,8956,3007.25,6.651591986
WBGene00009679,L1 larva Ce,5304,1551,797.5,6.650783699
WBGene00001679,L1 larva Ce,307162,91479,46237.75,6.643100064
WBGene00013734,L1 larva Ce,32132,7131,4837.5,6.642273902
WBGene00012140,L1 larva Ce,147688,57096,22238.25,6.641170056
WBGene00010177,L1 larva Ce,104267,30792,15704.25,6.639412898
WBGene00016201,L1 larva Ce,65715,22387,9903.75,6.635365392
WBGene00020954,L1 larva Ce,8261,4312,1245,6.635341365
WBGene00019156,L1 larva Ce,15881,8519,2396.75,6.626056118
WBGene00008530,L1 larva Ce,17586,4810,2654.5,6.624976455
WBGene00006715,L1 larva Ce,49227,10765,7435.25,6.620759221
WBGene00004044,adult Ce,12084,3827,1825.75,6.61864987
WBGene00001971,L1 larva Ce,336940,155309,50918.5,6.617241278
WBGene00020693,elongating embryo Ce,10774,4424,1629,6.613873542
WBGene00007395,L1 larva Ce,35023,12238,5297,6.611855767
WBGene00009162,elongating embryo Ce,9465,2519,1431.75,6.61079099
WBGene00004929,L1 larva Ce,46842,11643,7090,6.606770099
WBGene00021963,elongating embryo Ce,5502,2916,833,6.605042017
WBGene00010320,L1 larva Ce,10865,6081,1646.25,6.59984814
WBGene00013321,elongating embryo Ce,15223,5106,2309.25,6.592183609
WBGene00012911,L1 larva Ce,9213,4073,1399.5,6.58306538
WBGene00017990,elongating embryo Ce,8697,1884,1322,6.578668684
WBGene00000286,L1 larva Ce,13608,6721,2069,6.577090382
WBGene00011972,L1 larva Ce,39228,9449,5969.75,6.571129444
WBGene00000138,L1 larva Ce,13673,4227,2081.75,6.568031704
WBGene00001562,L1 larva Ce,153758,45618,23425.75,6.563631901
WBGene00004855,elongating embryo Ce,251917,69116,38411.75,6.55833176
WBGene00000391,L1 larva Ce,9440,3011,1439.5,6.557832581
WBGene00015823,L1 larva Ce,12354,4170,1884,6.557324841
WBGene00000857,elongating embryo Ce,10311,3384,1574.5,6.548745634
WBGene00000396,elongating embryo Ce,83580,27975,12766,6.547078176
WBGene00004804,L1 larva Ce,170968,45679,26124.75,6.54429229
WBGene00003936,L1 larva Ce,88709,23795,13556,6.543892004
WBGene00004313,L1 larva Ce,101739,21983,15548.75,6.543226948
WBGene00003687,L1 larva Ce,90862,21980,13918.75,6.528028738
WBGene00016943,L2L3_larva,51954,18528,7959.5,6.527294428
WBGene00007586,dauer larva Ce,61815,17747,9478.25,6.521773534
WBGene00000472,L1 larva Ce,421585,146722,64681,6.517910978
WBGene00020701,L1 larva Ce,6104,1460,936.5,6.517885745
WBGene00016283,L1 larva Ce,7705,2862,1182.75,6.514478969
WBGene00023491,elongating embryo Ce,8959,2946,1375.5,6.513267903
WBGene00011447,elongating embryo Ce,5476,2417,840.75,6.513232233
WBGene00016781,L1 larva Ce,42608,23056,6543,6.511997555
WBGene00019965,L1 larva Ce,6709,1484,1030.5,6.510431829
WBGene00011868,L1 larva Ce,5367,1664,825.5,6.501514234
WBGene00000787,dauer larva Ce,23688,7707,3651.75,6.486752927
WBGene00001774,L2L3_larva,5339,2649,823.25,6.485271789
WBGene00021325,L1 larva Ce,41870,18835,6458.5,6.482929473
WBGene00001820,elongating embryo Ce,12109,4280,1869.5,6.477132923
WBGene00000493,elongating embryo Ce,5569,2357,860.25,6.473699506
WBGene00013688,L1 larva Ce,24818,7434,3833.75,6.473557222
WBGene00021039,L1 larva Ce,11502,5619,1777.5,6.470886076
WBGene00004235,L1 larva Ce,29205,5966,4514,6.469871511
WBGene00002363,L1 larva Ce,163120,39204,25212.25,6.469870797
WBGene00020788,L2L3_larva,23040,8228,3562.5,6.467368421
WBGene00012867,L1 larva Ce,5941,1074,918.75,6.466394558
WBGene00001855,adult Ce,9853,2733,1523.75,6.466283839
WBGene00006066,L1 larva Ce,20005,5386,3096.75,6.459998385
WBGene00015164,L1 larva Ce,33236,7728,5146.75,6.45766746
WBGene00006423,L1 larva Ce,93413,31717,14486.75,6.448168154
WBGene00022848,L1 larva Ce,12063,4521,1873,6.440469834
WBGene00010942,L1 larva Ce,26668,6676,4148.75,6.427960229
WBGene00008426,elongating embryo Ce,7307,2497,1138.25,6.419503624
WBGene00016535,L1 larva Ce,8626,2618,1344,6.418154762
WBGene00018215,elongating embryo Ce,15429,5724,2406.75,6.41071985
WBGene00016913,elongating embryo Ce,82080,25065,12806.25,6.409370425
WBGene00017013,L1 larva Ce,8384,3694,1308.5,6.407336645
WBGene00006561,elongating embryo Ce,8598,3634,1344,6.397321429
WBGene00044401,L1 larva Ce,6733,3109,1055.5,6.378967314
WBGene00018033,L1 larva Ce,11525,3067,1807.5,6.376210235
WBGene00015101,L1 larva Ce,62673,27633,9852.5,6.361126618
WBGene00022144,L1 larva Ce,69457,35708,10923,6.358784217
WBGene00003423,L1 larva Ce,87335,41344,13740,6.356259098
WBGene00010756,L1 larva Ce,8708,2222,1371,6.351568198
WBGene00003619,L1 larva Ce,8698,3400,1371.75,6.34080554
WBGene00004087,L1 larva Ce,43297,10188,6834.75,6.334833022
WBGene00016862,L1 larva Ce,5667,2010,894.75,6.333612741
WBGene00015735,L1 larva Ce,17499,6599,2763.25,6.332760337
WBGene00001633,L2L3_larva,12972,4238,2048.5,6.33243837
WBGene00018392,elongating embryo Ce,11223,2846,1772.5,6.331734838
WBGene00000530,dauer larva Ce,11794,4588,1864.25,6.32640472
WBGene00006392,L1 larva Ce,9573,2329,1514,6.322985469
WBGene00001101,L1 larva Ce,48812,16769,7722.25,6.32095568
WBGene00007455,L2L3_larva,24070,6968,3814.75,6.309718854
WBGene00006789,L1 larva Ce,1426125,516796,226077.5,6.308124426
WBGene00009848,L1 larva Ce,5555,1835,880.75,6.30712461
WBGene00017983,L1 larva Ce,8965,4518,1421.5,6.306718255
WBGene00022274,L2L3_larva,10127,5703,1606.25,6.304747082
WBGene00044483,L1 larva Ce,7834,2058,1242.75,6.303761819
WBGene00016760,L1 larva Ce,9835,2383,1560.5,6.302467158
WBGene00000523,elongating embryo Ce,5843,1931,927.5,6.299730458
WBGene00013718,L1 larva Ce,48001,12894,7622.25,6.297484339
WBGene00004133,L2L3_larva,14576,8111,2315,6.296328294
WBGene00019682,L2L3_larva,66574,31480,10574.25,6.295860226
