"","WBID","Phi_WholeGenome","elongating.embryo.Ce","L1.larva.Ce","dauer.larva.Ce","adult.Ce","L2L3_larva","PHI_Adult","PHI_Dauer","PHI_Emb","PHI_L1","PHI_L2L3"
"5404","WBGene00005938",0.477630287,17,68,96,0,11,NA,NA,NA,NA,NA
"5405","WBGene00005939",0.69101882,2,27,15,0,4,NA,NA,NA,NA,NA
"5406","WBGene00005941",0.79332751,1,17,722,1,4,NA,NA,NA,NA,NA
"5407","WBGene00005941",0.807246566,1,17,722,1,4,NA,NA,NA,NA,NA
"5408","WBGene00005942",0.947924435,0,12,154,0,8,NA,NA,NA,NA,NA
"5409","WBGene00005945",1.277136803,4,24,83,0,5,NA,NA,NA,NA,NA
"5410","WBGene00005947",0.751698494,0,418,857,0,27,NA,NA,NA,NA,NA
"5411","WBGene00005949",0.464606792,2,7,52,5,213,NA,NA,NA,NA,NA
"5412","WBGene00005950",0.891485155,2,6,126,1,4,NA,NA,NA,NA,NA
"5413","WBGene00005951",0.687641382,0,1,56,0,7,NA,NA,NA,NA,NA
"5414","WBGene00005953",0.722400963,0,38,24,0,4,NA,NA,NA,NA,NA
"5415","WBGene00005954",0.689955652,0,2,23,0,1,NA,NA,NA,NA,NA
"5416","WBGene00005955",0.750572145,1,4,81,0,6,NA,NA,NA,NA,NA
"5417","WBGene00005956",1.106986284,2,1,19,0,1,NA,NA,NA,NA,NA
"5418","WBGene00005957",1.034256339,0,122,303,0,5,NA,NA,NA,NA,NA
"5419","WBGene00005958",1.230314374,0,665,172,0,11,NA,NA,NA,NA,NA
"5420","WBGene00005959",1.354110479,1,239,712,2,51,NA,NA,NA,NA,NA
"5421","WBGene00005964",0.523549139,0,121,21,1,25,NA,NA,NA,NA,NA
"5422","WBGene00005965",0.621329129,7,29,10,1,10,NA,NA,NA,NA,NA
"5423","WBGene00005967",0.357736051,110,98,12,0,9,NA,NA,NA,NA,NA
"5424","WBGene00005968",0.863578916,38,150,32,1,10,NA,NA,NA,NA,NA
"5425","WBGene00005969",0.508513391,14,16,1,0,3,NA,NA,NA,NA,NA
"5426","WBGene00005971",0.368053108,5,58,15,1,22,NA,NA,NA,NA,NA
"5427","WBGene00005973",0.642536998,0,7,19,0,9,NA,NA,NA,NA,NA
"5428","WBGene00005975",0.444937408,2,112,11,0,14,NA,NA,NA,NA,NA
"5429","WBGene00005975",0.323521316,2,112,11,0,14,NA,NA,NA,NA,NA
"5430","WBGene00005976",0.638126194,15,240,137,1,13,NA,NA,NA,NA,NA
"5431","WBGene00005977",0.635484934,1,84,28,0,14,NA,NA,NA,NA,NA
"5432","WBGene00005978",0.622912109,0,8,1,0,6,NA,NA,NA,NA,NA
"5433","WBGene00005979",0.390013307,0,7,0,0,2,NA,NA,NA,NA,NA
"5434","WBGene00005981",0.4275226,13,41,66,0,3,NA,NA,NA,NA,NA
"5435","WBGene00005983",0.436597556,6,6,905,1,3,NA,NA,NA,NA,NA
"5436","WBGene00005983",0.395423412,6,6,905,1,3,NA,NA,NA,NA,NA
"5437","WBGene00005984",0.451755315,0,0,25,0,1,NA,NA,NA,NA,NA
"5438","WBGene00005986",0.725483656,0,14,764,0,11,NA,NA,NA,NA,NA
"5439","WBGene00005987",0.585646033,6,8,40,0,5,NA,NA,NA,NA,NA
"5440","WBGene00005988",0.777424872,1,59,54,3,5,NA,NA,NA,NA,NA
"5441","WBGene00005989",0.881820679,2,24,137,7,3,NA,NA,NA,NA,NA
"5442","WBGene00005992",0.597493112,0,7,77,0,3,NA,NA,NA,NA,NA
"5443","WBGene00005993",0.635290444,0,8,4,0,3,NA,NA,NA,NA,NA
"5444","WBGene00005995",1.054785013,0,17,284,0,8,NA,NA,NA,NA,NA
"5445","WBGene00005996",0.642651618,0,40,82,0,6,NA,NA,NA,NA,NA
"5446","WBGene00005999",0.974536061,0,171,71,2,18,NA,NA,NA,NA,NA
"5447","WBGene00006001",0.768160403,1,38,27,0,3,NA,NA,NA,NA,NA
"5448","WBGene00006002",0.756441593,4,390,59,1,16,NA,NA,NA,NA,NA
"5449","WBGene00006003",0.527521193,2,51,45,0,2,NA,NA,NA,NA,NA
"5450","WBGene00006004",0.413380921,0,264,268,0,6,NA,NA,NA,NA,NA
"5451","WBGene00006005",0.351737708,3,291,39,1,25,NA,NA,NA,NA,NA
"5452","WBGene00006006",0.419951648,42,164,112,2,29,NA,NA,NA,NA,NA
"5453","WBGene00006007",0.344087988,5,27,150,3,9,NA,NA,NA,NA,NA
"5454","WBGene00006007",0.35295099,5,27,150,3,9,NA,NA,NA,NA,NA
"5455","WBGene00006008",0.504472435,15,267,66,3,29,NA,NA,NA,NA,NA
"5456","WBGene00006009",0.689005673,15,14,21,7,17,NA,NA,NA,NA,NA
"5457","WBGene00006010",0.589166522,0,14,11,1,6,NA,NA,NA,NA,NA
"5458","WBGene00006011",0.61664027,1,79,11,0,4,NA,NA,NA,NA,NA
"5459","WBGene00006012",0.767348588,0,61,0,1,9,NA,NA,NA,NA,NA
"5460","WBGene00006013",0.801391721,0,17,0,0,4,NA,NA,NA,NA,NA
"5461","WBGene00006016",0.444355965,2,239,193,36,41,NA,NA,NA,NA,NA
"5462","WBGene00006016",0.823761642,2,239,193,36,41,NA,NA,NA,NA,NA
"5463","WBGene00006016",0.845360279,2,239,193,36,41,NA,NA,NA,NA,NA
"5464","WBGene00006019",0.458703518,0,54,86,0,6,NA,NA,NA,NA,NA
"5465","WBGene00006020",0.409798443,0,182,214,0,23,NA,NA,NA,NA,NA
"5466","WBGene00006021",0.469529986,0,80,46,0,10,NA,NA,NA,NA,NA
"5467","WBGene00006021",0.463635296,0,80,46,0,10,NA,NA,NA,NA,NA
"5468","WBGene00006022",0.461963952,1,10,104,0,15,NA,NA,NA,NA,NA
"5469","WBGene00006024",0.490173489,0,24,126,0,2,NA,NA,NA,NA,NA
"5470","WBGene00006025",0.431464016,2,164,125,0,12,NA,NA,NA,NA,NA
"5471","WBGene00006026",0.526394427,0,277,92,1,13,NA,NA,NA,NA,NA
"5472","WBGene00006027",0.548305392,1,269,70,0,4,NA,NA,NA,NA,NA
"5473","WBGene00006028",0.784411848,3,34,58,0,10,NA,NA,NA,NA,NA
"5474","WBGene00006038",1.921533227,0,1,0,48,19,NA,NA,NA,NA,NA
"5475","WBGene00006039",1.880439878,1,17,2,877,362,NA,NA,NA,NA,NA
"5476","WBGene00006044",1.919169784,1,36,10,3355,1682,NA,NA,NA,NA,NA
"5477","WBGene00006047",2.088271379,0,3,0,102,21,NA,NA,NA,NA,NA
"5478","WBGene00006048",1.766441584,5,0,0,480,120,NA,NA,NA,NA,NA
"5479","WBGene00006049",0.816953838,0,2,0,18,38,NA,NA,NA,NA,NA
"5480","WBGene00006050",1.561743021,31,88,4,1407,167,NA,NA,NA,NA,NA
"5481","WBGene00006051",1.553328991,34,13,3,3702,401,NA,NA,NA,NA,NA
"5482","WBGene00006052",1.203149915,0,2,1,638,233,NA,NA,NA,NA,NA
"5483","WBGene00006053",1.229584813,11,101,15,2174,326,NA,NA,NA,NA,NA
"5484","WBGene00006055",1.127414703,158,2405,636,23,302,NA,NA,NA,NA,NA
"5485","WBGene00006056",1.234468341,5,17,8,927,296,NA,NA,NA,NA,NA
"5486","WBGene00006058",1.500034451,1,121,52,66,383,NA,NA,NA,NA,NA
"5487","WBGene00006059",0.479314119,6235,3645,2584,1354,5105,NA,NA,NA,NA,NA
"5488","WBGene00006060",0.740022898,39,7,10,126,264,NA,NA,NA,NA,NA
"5489","WBGene00006061",0.79930836,3127,1906,2543,1677,3133,NA,NA,NA,NA,NA
"5490","WBGene00006061",0.801460147,3127,1906,2543,1677,3133,NA,NA,NA,NA,NA
"5491","WBGene00006063",1.653062105,26759,7524,3792,636,1047,NA,NA,1.705735683,NA,NA
"5492","WBGene00006063",1.633619666,26759,7524,3792,636,1047,NA,NA,1.705735683,NA,NA
"5493","WBGene00006064",0.779387355,391,5346,818,10,417,NA,NA,NA,0.516023159,NA
"5494","WBGene00006065",0.582552016,5,238,51,7,26,NA,NA,NA,NA,NA
"5495","WBGene00006066",0.788756669,2670,20005,5386,661,3670,NA,NA,NA,0.529003441,NA
"5496","WBGene00006067",0.816026986,982,5253,825,77,851,NA,NA,NA,NA,NA
"5497","WBGene00006067",0.955286622,982,5253,825,77,851,NA,NA,NA,NA,NA
"5498","WBGene00006067",0.837325513,982,5253,825,77,851,NA,NA,NA,NA,NA
"5499","WBGene00006068",0.79865253,242,3183,729,18,464,NA,NA,NA,NA,NA
"5500","WBGene00006069",0.392417759,2,75,26,1,6,NA,NA,NA,NA,NA
"5501","WBGene00006070",0.637175381,1,4,16,1,6,NA,NA,NA,NA,NA
"5502","WBGene00006071",0.456106007,0,144,78,0,15,NA,NA,NA,NA,NA
"5503","WBGene00006072",0.572872043,5,14,53,1,7,NA,NA,NA,NA,NA
"5504","WBGene00006073",0.907646477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5505","WBGene00006074",0.914285183,41,0,20,0,3,NA,NA,NA,NA,NA
"5506","WBGene00006076",1.19517827,1,14,34,0,4,NA,NA,NA,NA,NA
"5507","WBGene00006077",1.351113558,1,66,71,0,11,NA,NA,NA,NA,NA
"5508","WBGene00006080",0.734795094,26,27,193,3,13,NA,NA,NA,NA,NA
"5509","WBGene00006081",0.642469764,0,6,40,0,1,NA,NA,NA,NA,NA
"5510","WBGene00006082",0.664401889,1,2,13,0,1,NA,NA,NA,NA,NA
"5511","WBGene00006083",0.838722348,9,3,29,0,3,NA,NA,NA,NA,NA
"5512","WBGene00006084",1.389379859,2,27,73,4,7,NA,NA,NA,NA,NA
"5513","WBGene00006085",0.936739624,224,24,757,2,6,NA,NA,NA,NA,NA
"5514","WBGene00006086",0.846980155,6,47,352,4,10,NA,NA,NA,NA,NA
"5515","WBGene00006087",0.494745255,4,3,461,1,5,NA,NA,NA,NA,NA
"5516","WBGene00006087",0.499239296,4,3,461,1,5,NA,NA,NA,NA,NA
"5517","WBGene00006090",0.634724557,1,20,108,0,2,NA,NA,NA,NA,NA
"5518","WBGene00006092",0.542301059,0,25,48,1,3,NA,NA,NA,NA,NA
"5519","WBGene00006093",0.878727138,2,112,246,0,10,NA,NA,NA,NA,NA
"5520","WBGene00006094",0.57205385,0,54,98,0,4,NA,NA,NA,NA,NA
"5521","WBGene00006096",0.814281762,2,34,21,0,16,NA,NA,NA,NA,NA
"5522","WBGene00006097",0.545118809,1008,48,295,0,131,NA,NA,NA,NA,NA
"5523","WBGene00006098",0.960989177,13,21,25,0,5,NA,NA,NA,NA,NA
"5524","WBGene00006099",0.585887313,0,13,9,0,2,NA,NA,NA,NA,NA
"5525","WBGene00006102",0.497292787,22,60,45,1,9,NA,NA,NA,NA,NA
"5526","WBGene00006103",1.101724267,0,1117,61,1,30,NA,NA,NA,NA,NA
"5527","WBGene00006104",0.507114708,4,6,26,0,4,NA,NA,NA,NA,NA
"5528","WBGene00006105",0.532433867,0,28,6,0,2,NA,NA,NA,NA,NA
"5529","WBGene00006106",0.417834133,0,10,5,3,7,NA,NA,NA,NA,NA
"5530","WBGene00006108",0.583556235,5,8,72,0,4,NA,NA,NA,NA,NA
"5531","WBGene00006109",0.544614255,4,35,484,7,16,NA,NA,NA,NA,NA
"5532","WBGene00006110",0.711229622,23,43,15,0,7,NA,NA,NA,NA,NA
"5533","WBGene00006111",0.777559102,1,6,14,0,4,NA,NA,NA,NA,NA
"5534","WBGene00006112",0.499668598,6,9,23,0,6,NA,NA,NA,NA,NA
"5535","WBGene00006113",0.452521145,4,43,82,1,5,NA,NA,NA,NA,NA
"5536","WBGene00006117",0.634086013,0,8,9,0,4,NA,NA,NA,NA,NA
"5537","WBGene00006120",0.683721781,23,2,26,3,4,NA,NA,NA,NA,NA
"5538","WBGene00006121",0.528975904,0,10,121,0,2,NA,NA,NA,NA,NA
"5539","WBGene00006122",0.551543534,13,71,245,0,3,NA,NA,NA,NA,NA
"5540","WBGene00006124",0.716846168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5541","WBGene00006125",0.597219467,1,11,28,0,3,NA,NA,NA,NA,NA
"5542","WBGene00006126",0.727843881,0,83,74,0,6,NA,NA,NA,NA,NA
"5543","WBGene00006127",0.627523661,0,152,176,1,18,NA,NA,NA,NA,NA
"5544","WBGene00006128",0.594380438,3,48,52,1,7,NA,NA,NA,NA,NA
"5545","WBGene00006129",0.569018722,5,132,18,0,15,NA,NA,NA,NA,NA
"5546","WBGene00006130",1.128078818,3,34,19,2,1,NA,NA,NA,NA,NA
"5547","WBGene00006131",0.568610966,1,35,6,0,5,NA,NA,NA,NA,NA
"5548","WBGene00006133",0.999989152,0,4,22,0,4,NA,NA,NA,NA,NA
"5549","WBGene00006134",0.704643011,25,9,67,1,2,NA,NA,NA,NA,NA
"5550","WBGene00006135",0.469204098,2,32,47,2,11,NA,NA,NA,NA,NA
"5551","WBGene00006136",0.708202481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5552","WBGene00006137",1.2109586,0,5,131,0,5,NA,NA,NA,NA,NA
"5553","WBGene00006138",0.726873696,0,92,91,0,11,NA,NA,NA,NA,NA
"5554","WBGene00006139",1.040134907,2,43,1,0,11,NA,NA,NA,NA,NA
"5555","WBGene00006140",0.503012478,339,14,39,2,8,NA,NA,NA,NA,NA
"5556","WBGene00006141",0.580753088,1,9,93,0,2,NA,NA,NA,NA,NA
"5557","WBGene00006142",0.58668679,1,21,71,0,9,NA,NA,NA,NA,NA
"5558","WBGene00006143",0.802624524,5,35,10,0,17,NA,NA,NA,NA,NA
"5559","WBGene00006144",0.787424088,0,4,299,0,4,NA,NA,NA,NA,NA
"5560","WBGene00006145",0.840370536,0,5,107,0,4,NA,NA,NA,NA,NA
"5561","WBGene00006146",0.856656373,2,265,225,4,4,NA,NA,NA,NA,NA
"5562","WBGene00006147",1.338071704,0,3,420,1,4,NA,NA,NA,NA,NA
"5563","WBGene00006148",1.133068919,2,125,3,1,14,NA,NA,NA,NA,NA
"5564","WBGene00006149",0.485779107,2,109,21,1,11,NA,NA,NA,NA,NA
"5565","WBGene00006150",0.74601233,4,375,21,4,17,NA,NA,NA,NA,NA
"5566","WBGene00006151",0.705933273,1,54,27,2,10,NA,NA,NA,NA,NA
"5567","WBGene00006152",0.548846185,29,31,482,0,22,NA,NA,NA,NA,NA
"5568","WBGene00006153",1.251462817,4,233,51,1,20,NA,NA,NA,NA,NA
"5569","WBGene00006154",0.50559181,1,502,120,0,10,NA,NA,NA,NA,NA
"5570","WBGene00006155",0.745480478,13,28,55,0,9,NA,NA,NA,NA,NA
"5571","WBGene00006156",0.453714222,0,19,59,0,2,NA,NA,NA,NA,NA
"5572","WBGene00006157",0.883887768,0,11,44,0,6,NA,NA,NA,NA,NA
"5573","WBGene00006158",0.595304191,1,8,257,1,3,NA,NA,NA,NA,NA
"5574","WBGene00006159",0.577620924,0,76,4,0,2,NA,NA,NA,NA,NA
"5575","WBGene00006160",0.497500986,0,5,140,0,5,NA,NA,NA,NA,NA
"5576","WBGene00006161",0.497043908,7,40,180,0,6,NA,NA,NA,NA,NA
"5577","WBGene00006162",0.802026272,0,45,13,0,8,NA,NA,NA,NA,NA
"5578","WBGene00006163",0.966377437,4,440,90,4,30,NA,NA,NA,NA,NA
"5579","WBGene00006164",1.764986515,0,76,56,0,5,NA,NA,NA,NA,NA
"5580","WBGene00006165",0.664051533,0,38,143,0,6,NA,NA,NA,NA,NA
"5581","WBGene00006166",0.457804501,1,3,84,0,8,NA,NA,NA,NA,NA
"5582","WBGene00006167",0.661082149,14,47,17,1,8,NA,NA,NA,NA,NA
"5583","WBGene00006169",0.435795903,53,286,93,0,100,NA,NA,NA,NA,NA
"5584","WBGene00006169",0.452038676,53,286,93,0,100,NA,NA,NA,NA,NA
"5585","WBGene00006170",1.361736774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5586","WBGene00006171",0.89579159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5587","WBGene00006172",0.522913933,32,42,44,2,27,NA,NA,NA,NA,NA
"5588","WBGene00006173",0.897346377,12,9,21,2,4,NA,NA,NA,NA,NA
"5589","WBGene00006174",0.420994788,1,1,378,0,9,NA,NA,NA,NA,NA
"5590","WBGene00006175",0.645718813,8,80,163,3,6,NA,NA,NA,NA,NA
"5591","WBGene00006176",0.741338789,118,28,75,1,4,NA,NA,NA,NA,NA
"5592","WBGene00006178",0.49250561,0,10,100,0,4,NA,NA,NA,NA,NA
"5593","WBGene00006179",0.712379277,0,80,770,2,3,NA,NA,NA,NA,NA
"5594","WBGene00006180",0.711616814,0,111,480,1,26,NA,NA,NA,NA,NA
"5595","WBGene00006182",0.817250729,0,8,153,0,9,NA,NA,NA,NA,NA
"5596","WBGene00006182",0.940837383,0,8,153,0,9,NA,NA,NA,NA,NA
"5597","WBGene00006183",0.481066257,0,81,61,2,20,NA,NA,NA,NA,NA
"5598","WBGene00006184",0.595764041,0,2,71,0,3,NA,NA,NA,NA,NA
"5599","WBGene00006186",0.349623471,88,59,60,0,25,NA,NA,NA,NA,NA
"5600","WBGene00006187",0.397783607,45,21,91,0,20,NA,NA,NA,NA,NA
"5601","WBGene00006188",0.384971559,10,8,37,0,4,NA,NA,NA,NA,NA
"5602","WBGene00006189",0.448507756,25,19,74,1,16,NA,NA,NA,NA,NA
"5603","WBGene00006190",0.505464137,3,15,1009,0,7,NA,NA,NA,NA,NA
"5604","WBGene00006191",0.532282233,91,29,1002,3,18,NA,NA,NA,NA,NA
"5605","WBGene00006192",0.577456951,0,14,382,0,7,NA,NA,NA,NA,NA
"5606","WBGene00006193",0.51390022,1,39,110,2,25,NA,NA,NA,NA,NA
"5607","WBGene00006195",0.529084802,288,14,71,7,11,NA,NA,NA,NA,NA
"5608","WBGene00006196",0.714246333,1,4,13,0,6,NA,NA,NA,NA,NA
"5609","WBGene00006197",0.79527688,1,86,297,0,7,NA,NA,NA,NA,NA
"5610","WBGene00006198",0.773741186,0,60,48,0,10,NA,NA,NA,NA,NA
"5611","WBGene00006199",0.515243471,0,37,26,0,5,NA,NA,NA,NA,NA
"5612","WBGene00006200",0.602976561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5613","WBGene00006201",0.579268932,0,75,71,0,6,NA,NA,NA,NA,NA
"5614","WBGene00006202",0.564546585,0,23,8,0,8,NA,NA,NA,NA,NA
"5615","WBGene00006203",0.308627069,0,16,37,1,4,NA,NA,NA,NA,NA
"5616","WBGene00006204",0.460613966,0,0,25,0,5,NA,NA,NA,NA,NA
"5617","WBGene00006205",0.518683374,5,48,23,0,5,NA,NA,NA,NA,NA
"5618","WBGene00006206",0.398614943,11,10,90,2,0,NA,NA,NA,NA,NA
"5619","WBGene00006207",0.503583848,4,409,107,1,37,NA,NA,NA,NA,NA
"5620","WBGene00006208",0.670899451,0,126,131,2,21,NA,NA,NA,NA,NA
"5621","WBGene00006209",0.616646171,3,82,110,2,7,NA,NA,NA,NA,NA
"5622","WBGene00006210",0.601829469,11,26,24,0,12,NA,NA,NA,NA,NA
"5623","WBGene00006211",0.80909431,2,271,199,0,15,NA,NA,NA,NA,NA
"5624","WBGene00006212",0.585695565,59,73,134,4,69,NA,NA,NA,NA,NA
"5625","WBGene00006213",0.788654625,9,72,429,0,14,NA,NA,NA,NA,NA
"5626","WBGene00006214",0.785085559,0,61,116,1,9,NA,NA,NA,NA,NA
"5627","WBGene00006215",0.726609051,7,19,97,5,9,NA,NA,NA,NA,NA
"5628","WBGene00006216",0.64062196,5,10,88,1,7,NA,NA,NA,NA,NA
"5629","WBGene00006217",0.589317858,1425,9,104,3,7,NA,NA,NA,NA,NA
"5630","WBGene00006218",0.530333579,4,2,22,0,6,NA,NA,NA,NA,NA
"5631","WBGene00006218",0.678797185,4,2,22,0,6,NA,NA,NA,NA,NA
"5632","WBGene00006219",0.554650843,0,8,38,1,11,NA,NA,NA,NA,NA
"5633","WBGene00006220",0.652975857,5,4306,10543,409,1432,NA,0.382860392,NA,NA,NA
"5634","WBGene00006220",0.608736932,5,4306,10543,409,1432,NA,0.382860392,NA,NA,NA
"5635","WBGene00006221",0.682107925,44,23,262,3,4,NA,NA,NA,NA,NA
"5636","WBGene00006222",0.57488662,0,26,43,0,6,NA,NA,NA,NA,NA
"5637","WBGene00006224",0.568662643,3,7,9,6,15,NA,NA,NA,NA,NA
"5638","WBGene00006224",0.598058164,3,7,9,6,15,NA,NA,NA,NA,NA
"5639","WBGene00006225",0.673890591,0,30,15,0,8,NA,NA,NA,NA,NA
"5640","WBGene00006226",0.365936518,27,196,83,2,16,NA,NA,NA,NA,NA
"5641","WBGene00006228",1.216407776,18,26,182,0,11,NA,NA,NA,NA,NA
"5642","WBGene00006229",0.821999133,17,17,49,2,23,NA,NA,NA,NA,NA
"5643","WBGene00006230",0.656162918,1,5,107,1,4,NA,NA,NA,NA,NA
"5644","WBGene00006231",0.382380068,11,32,46,0,2,NA,NA,NA,NA,NA
"5645","WBGene00006232",0.618578851,0,2,54,0,3,NA,NA,NA,NA,NA
"5646","WBGene00006233",0.661743224,1,60,53,0,12,NA,NA,NA,NA,NA
"5647","WBGene00006234",0.622164667,1,23,73,0,9,NA,NA,NA,NA,NA
"5648","WBGene00006235",0.779384792,0,45,23,0,7,NA,NA,NA,NA,NA
"5649","WBGene00006236",0.704576075,0,3,50,0,0,NA,NA,NA,NA,NA
"5650","WBGene00006237",1.069537759,32,42,72,2,14,NA,NA,NA,NA,NA
"5651","WBGene00006238",0.663960397,0,9,16,0,4,NA,NA,NA,NA,NA
"5652","WBGene00006239",0.511276007,1,21,32,0,4,NA,NA,NA,NA,NA
"5653","WBGene00006240",0.504261374,2,0,57,0,6,NA,NA,NA,NA,NA
"5654","WBGene00006241",0.490590513,0,6,115,0,5,NA,NA,NA,NA,NA
"5655","WBGene00006242",0.605028987,37,7,137,1,6,NA,NA,NA,NA,NA
"5656","WBGene00006244",0.707131743,4,39,65,2,9,NA,NA,NA,NA,NA
"5657","WBGene00006247",0.636778235,0,9,12,0,4,NA,NA,NA,NA,NA
"5658","WBGene00006249",0.683154464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5659","WBGene00006251",0.377296507,2,50,47,0,9,NA,NA,NA,NA,NA
"5660","WBGene00006252",0.730644166,0,3,17,0,6,NA,NA,NA,NA,NA
"5661","WBGene00006253",0.620516777,7,5,23,0,7,NA,NA,NA,NA,NA
"5662","WBGene00006255",1.043177724,181,105,285,2,18,NA,NA,NA,NA,NA
"5663","WBGene00006256",0.785594463,53,22,200,2,9,NA,NA,NA,NA,NA
"5664","WBGene00006257",0.921627223,1,2,34,0,4,NA,NA,NA,NA,NA
"5665","WBGene00006258",0.954048634,0,29,440,6,26,NA,NA,NA,NA,NA
"5666","WBGene00006259",1.071938515,3,15,58,1,7,NA,NA,NA,NA,NA
"5667","WBGene00006260",0.536941409,0,18,24,1,10,NA,NA,NA,NA,NA
"5668","WBGene00006261",0.47834307,6,18,15,2,7,NA,NA,NA,NA,NA
"5669","WBGene00006262",0.985869527,1,139,110,1,6,NA,NA,NA,NA,NA
"5670","WBGene00006263",0.9008044,2,77,32,0,4,NA,NA,NA,NA,NA
"5671","WBGene00006264",0.942667782,0,68,104,0,2,NA,NA,NA,NA,NA
"5672","WBGene00006265",0.729431808,0,5,24,0,9,NA,NA,NA,NA,NA
"5673","WBGene00006266",0.753379822,2,7,68,0,6,NA,NA,NA,NA,NA
"5674","WBGene00006268",0.493316442,1,23,20,1,19,NA,NA,NA,NA,NA
"5675","WBGene00006270",0.429039747,1,38,0,0,4,NA,NA,NA,NA,NA
"5676","WBGene00006271",0.761952043,0,10,26,0,3,NA,NA,NA,NA,NA
"5677","WBGene00006272",0.576403737,23,436,158,11,25,NA,NA,NA,NA,NA
"5678","WBGene00006273",0.576436162,6,23,6,0,1,NA,NA,NA,NA,NA
"5679","WBGene00006274",1.083410621,1,16,1,0,3,NA,NA,NA,NA,NA
"5680","WBGene00006275",1.081033945,0,12,4,0,1,NA,NA,NA,NA,NA
"5681","WBGene00006276",0.421185344,48,13,17,0,15,NA,NA,NA,NA,NA
"5682","WBGene00006277",0.547090232,2,72,5,0,11,NA,NA,NA,NA,NA
"5683","WBGene00006278",0.576620877,0,69,56,0,4,NA,NA,NA,NA,NA
"5684","WBGene00006279",0.605258405,2,213,70,0,19,NA,NA,NA,NA,NA
"5685","WBGene00006280",0.657913983,0,104,20,0,7,NA,NA,NA,NA,NA
"5686","WBGene00006281",0.748280704,1,6,33,1,3,NA,NA,NA,NA,NA
"5687","WBGene00006282",0.654503047,0,7,235,0,5,NA,NA,NA,NA,NA
"5688","WBGene00006283",0.768463612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5689","WBGene00006284",0.731082022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5690","WBGene00006286",0.675468683,0,75,215,1,15,NA,NA,NA,NA,NA
"5691","WBGene00006287",0.847367287,2,83,246,3,12,NA,NA,NA,NA,NA
"5692","WBGene00006288",0.768697858,161,24,195,1,7,NA,NA,NA,NA,NA
"5693","WBGene00006288",0.823796272,161,24,195,1,7,NA,NA,NA,NA,NA
"5694","WBGene00006289",0.519216776,0,21,27,1,2,NA,NA,NA,NA,NA
"5695","WBGene00006306",0.689288855,245,20801,5939,85,2266,NA,NA,NA,0.433793366,NA
"5696","WBGene00006307",0.657119453,10261,3949,5454,3627,5345,NA,NA,NA,NA,NA
"5697","WBGene00006308",0.700784206,1401,183,220,112,483,NA,NA,NA,NA,NA
"5698","WBGene00006309",0.690322578,562,13851,1803,68,1002,NA,NA,NA,0.456797093,NA
"5699","WBGene00006310",0.579600751,22,1369,447,64,634,NA,NA,NA,NA,NA
"5700","WBGene00006310",0.594813108,22,1369,447,64,634,NA,NA,NA,NA,NA
"5701","WBGene00006311",1.08234334,714,513,2228,4975,1537,NA,NA,NA,NA,NA
"5702","WBGene00006318",1.210411429,531,1482,439,21,228,NA,NA,NA,NA,NA
"5703","WBGene00006319",0.54376179,57,436,85,51,293,NA,NA,NA,NA,NA
"5704","WBGene00006321",1.231867433,15599,46375,4274,266,4578,NA,NA,NA,1.192006946,NA
"5705","WBGene00006321",1.197969675,15599,46375,4274,266,4578,NA,NA,NA,1.192006946,NA
"5706","WBGene00006324",0.857584,19264,17917,8354,13414,9056,NA,NA,NA,NA,NA
"5707","WBGene00006331",1.387195826,121197,507423,14084,5479,28337,NA,NA,NA,1.403114915,NA
"5708","WBGene00006331",1.610433936,121197,507423,14084,5479,28337,NA,NA,NA,1.403114915,NA
"5709","WBGene00006331",1.557041407,121197,507423,14084,5479,28337,NA,NA,NA,1.403114915,NA
"5710","WBGene00006331",1.025263429,121197,507423,14084,5479,28337,NA,NA,NA,1.403114915,NA
"5711","WBGene00006331",1.577239871,121197,507423,14084,5479,28337,NA,NA,NA,1.403114915,NA
"5712","WBGene00006331",1.530900359,121197,507423,14084,5479,28337,NA,NA,NA,1.403114915,NA
"5713","WBGene00006331",1.552898765,121197,507423,14084,5479,28337,NA,NA,NA,1.403114915,NA
"5714","WBGene00006331",1.043669939,121197,507423,14084,5479,28337,NA,NA,NA,1.403114915,NA
"5715","WBGene00006331",1.534341216,121197,507423,14084,5479,28337,NA,NA,NA,1.403114915,NA
"5716","WBGene00006331",1.577248931,121197,507423,14084,5479,28337,NA,NA,NA,1.403114915,NA
"5717","WBGene00006331",1.4837569,121197,507423,14084,5479,28337,NA,NA,NA,1.403114915,NA
"5718","WBGene00006331",1.497417212,121197,507423,14084,5479,28337,NA,NA,NA,1.403114915,NA
"5719","WBGene00006331",1.500939608,121197,507423,14084,5479,28337,NA,NA,NA,1.403114915,NA
